Chrom	ChromStart	ChromEnd	Region	Group	Label	Zcore	Assay_Label
chr19	55451874	55453608	chr19:55451874-55453608	Distal:Active	Screen:NotSignif	-0.06560626315789474	CRISPRi-Growth
chr19	55475922	55477501	chr19:55475922-55477501	Proximal:Active	Screen:NotSignif	-0.1890824	CRISPRi-Growth
chr19	55580125	55582131	chr19:55580125-55582131	Proximal:Active	Screen:NotSignif	-0.05992305	CRISPRi-Growth
chr19	55598962	55600700	chr19:55598962-55600700	Proximal:Active	Screen:NotSignif	0.3448753	CRISPRi-Growth
chr19	55604755	55606666	chr19:55604755-55606666	Proximal:Active	Screen:NotSignif	0.1344844	CRISPRi-Growth
chr19	55623888	55625043	chr19:55623888-55625043	Proximal:Active	Screen:NotSignif	-0.04043489999999998	CRISPRi-Growth
chr19	55634532	55635257	chr19:55634532-55635257	Distal:Active	Screen:NotSignif	0.02365244444444446	CRISPRi-Growth
chr19	55640012	55641462	chr19:55640012-55641462	Proximal:Active	Screen:NotSignif	-0.10429524999999998	CRISPRi-Growth
chr19	55653539	55655703	chr19:55653539-55655703	Proximal:Active	Screen:NotSignif	0.04932789999999999	CRISPRi-Growth
chr19	55674710	55675651	chr19:55674710-55675651	Proximal:Active	Screen:NotSignif	0.2896898	CRISPRi-Growth
chr19	55809142	55809875	chr19:55809142-55809875	Distal:Active	Screen:NotSignif	-0.2037749	CRISPRi-Growth
chr19	56120135	56122026	chr19:56120135-56122026	Proximal:Active	Screen:NotSignif	0.0546388	CRISPRi-Growth
chr19	56140404	56141491	chr19:56140404-56141491	Proximal:Active	Screen:NotSignif	0.00995924999999999	CRISPRi-Growth
chr19	56248660	56249533	chr19:56248660-56249533	Distal:Active	Screen:NotSignif	0.1192475	CRISPRi-Growth
chr19	56314185	56315625	chr19:56314185-56315625	Distal:Active	Screen:NotSignif	-0.1219682	CRISPRi-Growth
chr19	56393158	56393896	chr19:56393158-56393896	Proximal:Active	Screen:NotSignif	-0.1738536	CRISPRi-Growth
chr19	56567111	56567848	chr19:56567111-56567848	Proximal:Active	Screen:NotSignif	0.1548329	CRISPRi-Growth
chr19	56595213	56595498	chr19:56595213-56595498	Proximal:Active	Screen:NotSignif	-0.14215350000000002	CRISPRi-Growth
chr19	57191222	57192133	chr19:57191222-57192133	Proximal:Active	Screen:NotSignif	-0.0017765	CRISPRi-Growth
chr19	57230569	57231366	chr19:57230569-57231366	Proximal:Active	Screen:Signif	0.265554	CRISPRi-Growth
chr19	57240223	57241312	chr19:57240223-57241312	Proximal:Active	Screen:NotSignif	-0.3235714	CRISPRi-Growth
chr19	57279661	57281016	chr19:57279661-57281016	Proximal:Active	Screen:NotSignif	-0.1011326	CRISPRi-Growth
chr19	57319960	57321105	chr19:57319960-57321105	Proximal:Active	Screen:NotSignif	-0.02968749999999999	CRISPRi-Growth
chr19	57350959	57352030	chr19:57350959-57352030	Proximal:Active	Screen:NotSignif	0.3471383333333333	CRISPRi-Growth
chr19	57389418	57390502	chr19:57389418-57390502	Proximal:Active	Screen:NotSignif	-0.09059225	CRISPRi-Growth
chr19	57410769	57411787	chr19:57410769-57411787	Proximal:Active	Screen:NotSignif	-0.005195	CRISPRi-Growth
chr19	57434760	57435920	chr19:57434760-57435920	Proximal:Active	Screen:NotSignif	-0.1119034	CRISPRi-Growth
chr19	57477110	57477915	chr19:57477110-57477915	Proximal:Active	Screen:NotSignif	-0.05880619999999999	CRISPRi-Growth
chr19	57527182	57527803	chr19:57527182-57527803	Proximal:Active	Screen:NotSignif	0.0710756	CRISPRi-Growth
chr19	57558761	57560299	chr19:57558761-57560299	Proximal:Active	Screen:NotSignif	0.01519239999999999	CRISPRi-Growth
chr19	57578372	57579354	chr19:57578372-57579354	Proximal:Active	Screen:NotSignif	-0.1252373	CRISPRi-Growth
chr19	57599552	57600559	chr19:57599552-57600559	Proximal:Active	Screen:NotSignif	-0.0886278	CRISPRi-Growth
chr19	57613782	57614727	chr19:57613782-57614727	Proximal:Active	Screen:NotSignif	0.02752119999999999	CRISPRi-Growth
chr19	57632802	57633731	chr19:57632802-57633731	Proximal:Active	Screen:NotSignif	-0.0829213	CRISPRi-Growth
chr19	57681440	57682587	chr19:57681440-57682587	Proximal:Active	Screen:NotSignif	-0.0254952	CRISPRi-Growth
chr19	57727152	57728061	chr19:57727152-57728061	Proximal:Active	Screen:NotSignif	-0.114692	CRISPRi-Growth
chr19	57746451	57747716	chr19:57746451-57747716	Proximal:Active	Screen:NotSignif	-0.1392496	CRISPRi-Growth
chr19	57814042	57815409	chr19:57814042-57815409	Proximal:Active	Screen:NotSignif	-0.1294846	CRISPRi-Growth
chr19	57849301	57851010	chr19:57849301-57851010	Proximal:Active	Screen:NotSignif	-0.00801015789473683	CRISPRi-Growth
chr19	57947176	57947960	chr19:57947176-57947960	Proximal:Active	Screen:NotSignif	-0.1131325	CRISPRi-Growth
chr19	58002387	58003142	chr19:58002387-58003142	Proximal:Active	Screen:NotSignif	-0.07216519999999998	CRISPRi-Growth
chr19	58009376	58010390	chr19:58009376-58010390	Distal:Active	Screen:NotSignif	0.00104939999999999	CRISPRi-Growth
chr19	58021726	58022160	chr19:58021726-58022160	Distal:Active	Screen:NotSignif	-0.186198	CRISPRi-Growth
chr19	58044489	58045240	chr19:58044489-58045240	Distal:Active	Screen:Signif	0.35414994736842104	CRISPRi-Growth
chr19	58154731	58155458	chr19:58154731-58155458	Distal:Active	Screen:Signif	0.03169450000000001	CRISPRi-Growth
chr19	58182063	58184068	chr19:58182063-58184068	Proximal:Active	Screen:NotSignif	-0.1526639	CRISPRi-Growth
chr19	58227950	58229670	chr19:58227950-58229670	Proximal:Active	Screen:NotSignif	-0.0559491	CRISPRi-Growth
chr19	58278316	58279747	chr19:58278316-58279747	Proximal:Active	Screen:NotSignif	-0.02866030000000001	CRISPRi-Growth
chr19	58304184	58305981	chr19:58304184-58305981	Proximal:Active	Screen:NotSignif	0.02199865	CRISPRi-Growth
chr19	58326666	58327718	chr19:58326666-58327718	Proximal:Active	Screen:NotSignif	-0.1076393	CRISPRi-Growth
chr19	58347279	58348295	chr19:58347279-58348295	Distal:Active	Screen:NotSignif	-0.0770285	CRISPRi-Growth
chr19	58361992	58363292	chr19:58361992-58363292	Proximal:Active	Screen:NotSignif	0.06587288888888888	CRISPRi-Growth
chr19	58380253	58381658	chr19:58380253-58381658	Proximal:Active	Screen:NotSignif	0.03540899999999999	CRISPRi-Growth
chr19	58386035	58387631	chr19:58386035-58387631	Proximal:Active	Screen:Signif	0.8763964	CRISPRi-Growth
chr19	58400866	58402116	chr19:58400866-58402116	Proximal:Active	Screen:NotSignif	0.08318110000000001	CRISPRi-Growth
chr19	58407018	58409514	chr19:58407018-58409514	Proximal:Active	Screen:NotSignif	0.07572620000000001	CRISPRi-Growth
chr19	58451130	58452254	chr19:58451130-58452254	Proximal:Active	Screen:NotSignif	0.3472267777777778	CRISPRi-Growth
chr19	58466573	58467659	chr19:58466573-58467659	Proximal:Active	Screen:NotSignif	0.039923	CRISPRi-Growth
chr19	58475376	58476750	chr19:58475376-58476750	Proximal:Active	Screen:NotSignif	0.0409554	CRISPRi-Growth
chr19	58498083	58499842	chr19:58498083-58499842	Distal:Active	Screen:NotSignif	0.1689878	CRISPRi-Growth
chr19	58513501	58514358	chr19:58513501-58514358	Proximal:Active	Screen:NotSignif	0.2460105	CRISPRi-Growth
chr19	58519039	58520365	chr19:58519039-58520365	Proximal:Active	Screen:NotSignif	0.20691259999999995	CRISPRi-Growth
chr19	58543604	58545105	chr19:58543604-58545105	Proximal:Active	Screen:Signif	0.4680805	CRISPRi-Growth
chr19	58554692	58555518	chr19:58554692-58555518	Proximal:Active	Screen:Signif	1.3436652	CRISPRi-Growth
chr19	58575233	58576144	chr19:58575233-58576144	Proximal:Active	Screen:NotSignif	0.0266196	CRISPRi-Growth
chr2	69517	69750	chr2:69517-69750	Distal:Active	Screen:NotSignif	0.00408888888888888	CRISPRi-Growth
chr2	464642	465330	chr2:464642-465330	Distal:Active	Screen:NotSignif	-5.717999999999932e-4	CRISPRi-Growth
chr2	481436	481799	chr2:481436-481799	Distal:Active	Screen:NotSignif	-0.02078589999999999	CRISPRi-Growth
chr2	636170	637617	chr2:636170-637617	Distal:Active	Screen:NotSignif	0.0337256	CRISPRi-Growth
chr2	676164	677843	chr2:676164-677843	Proximal:Active	Screen:NotSignif	-0.0526528	CRISPRi-Growth
chr2	1546225	1547367	chr2:1546225-1547367	Distal:Active	Screen:NotSignif	-0.13447893333333333	CRISPRi-Growth
chr2	2057146	2057357	chr2:2057146-2057357	Distal:Active	Screen:NotSignif	-0.4164388	CRISPRi-Growth
chr2	2542933	2543618	chr2:2542933-2543618	Distal:Active	Screen:NotSignif	-0.0513998	CRISPRi-Growth
chr2	3095056	3096294	chr2:3095056-3096294	Distal:Active	Screen:NotSignif	0.06309440000000001	CRISPRi-Growth
chr2	3377406	3378482	chr2:3377406-3378482	Proximal:Active	Screen:NotSignif	0.1690563	CRISPRi-Growth
chr2	3379439	3380353	chr2:3379439-3380353	Proximal:Active	Screen:NotSignif	0.01878299999999999	CRISPRi-Growth
chr2	3458086	3458778	chr2:3458086-3458778	Distal:Active	Screen:NotSignif	-0.0088865	CRISPRi-Growth
chr2	3518478	3519858	chr2:3518478-3519858	Proximal:Active	Screen:NotSignif	-0.00903029999999999	CRISPRi-Growth
chr2	3535719	3537325	chr2:3535719-3537325	Distal:Active	Screen:NotSignif	0.0278785	CRISPRi-Growth
chr2	3574867	3576253	chr2:3574867-3576253	Proximal:Active	Screen:Signif	1.3119954	CRISPRi-Growth
chr2	4673076	4673371	chr2:4673076-4673371	Distal:Active	Screen:NotSignif	0.0767014	CRISPRi-Growth
chr2	6846913	6847871	chr2:6846913-6847871	Distal:Active	Screen:NotSignif	-0.1975863	CRISPRi-Growth
chr2	6885838	6886472	chr2:6885838-6886472	Distal:Active	Screen:NotSignif	-0.1730526	CRISPRi-Growth
chr2	6909255	6910257	chr2:6909255-6910257	Distal:Active	Screen:NotSignif	0.1163894	CRISPRi-Growth
chr2	7392062	7392386	chr2:7392062-7392386	Distal:Active	Screen:NotSignif	0.1786752	CRISPRi-Growth
chr2	7574366	7574694	chr2:7574366-7574694	Distal:Active	Screen:NotSignif	0.17258289999999998	CRISPRi-Growth
chr2	8003415	8005193	chr2:8003415-8005193	Distal:Active	Screen:NotSignif	-0.0940999	CRISPRi-Growth
chr2	8091084	8091333	chr2:8091084-8091333	Distal:Active	Screen:NotSignif	-0.07340610000000003	CRISPRi-Growth
chr2	8229527	8230155	chr2:8229527-8230155	Distal:Active	Screen:NotSignif	0.2263736	CRISPRi-Growth
chr2	8301925	8302732	chr2:8301925-8302732	Distal:Active	Screen:NotSignif	0.0645938	CRISPRi-Growth
chr2	8304895	8305305	chr2:8304895-8305305	Distal:Active	Screen:NotSignif	0.2461648	CRISPRi-Growth
chr2	8312615	8313733	chr2:8312615-8313733	Distal:Active	Screen:NotSignif	0.1534355	CRISPRi-Growth
chr2	8534660	8536976	chr2:8534660-8536976	Distal:Active	Screen:Signif	-0.4831913529411765	CRISPRi-Growth
chr2	8544569	8545661	chr2:8544569-8545661	Distal:Active	Screen:NotSignif	-0.3399353	CRISPRi-Growth
chr2	8583402	8584446	chr2:8583402-8584446	Proximal:Active	Screen:NotSignif	0.021791	CRISPRi-Growth
chr2	8597652	8598714	chr2:8597652-8598714	Distal:Active	Screen:NotSignif	0.02596999999999999	CRISPRi-Growth
chr2	8615578	8616398	chr2:8615578-8616398	Distal:Active	Screen:NotSignif	-0.1770327	CRISPRi-Growth
chr2	8678746	8679446	chr2:8678746-8679446	Distal:Active	Screen:NotSignif	-0.1293493	CRISPRi-Growth
chr2	8681405	8682467	chr2:8681405-8682467	Proximal:Active	Screen:NotSignif	0.00689987499999998	CRISPRi-Growth
chr2	8836815	8838156	chr2:8836815-8838156	Proximal:Active	Screen:NotSignif	0.0530394	CRISPRi-Growth
chr2	8893884	8895388	chr2:8893884-8895388	Distal:Active	Screen:NotSignif	0.06906123076923078	CRISPRi-Growth
chr2	8927504	8928450	chr2:8927504-8928450	Distal:Active	Screen:NotSignif	-0.0636427	CRISPRi-Growth
chr2	8985563	8987096	chr2:8985563-8987096	Distal:Active	Screen:NotSignif	0.229188	CRISPRi-Growth
chr2	9033050	9034004	chr2:9033050-9034004	Distal:Active	Screen:Signif	0.1727033	CRISPRi-Growth
chr2	9071027	9071425	chr2:9071027-9071425	Distal:Active	Screen:NotSignif	-0.0448613	CRISPRi-Growth
chr2	9095773	9096736	chr2:9095773-9096736	Distal:Active	Screen:NotSignif	0.1773648	CRISPRi-Growth
chr2	9234202	9235406	chr2:9234202-9235406	Distal:Active	Screen:NotSignif	0.03568019999999999	CRISPRi-Growth
chr2	9422444	9424171	chr2:9422444-9424171	Proximal:Active	Screen:NotSignif	-0.046374	CRISPRi-Growth
chr2	9630126	9631494	chr2:9630126-9631494	Proximal:Active	Screen:NotSignif	0.3321767	CRISPRi-Growth
chr2	9695118	9696122	chr2:9695118-9696122	Distal:Active	Screen:NotSignif	-0.12261860000000002	CRISPRi-Growth
chr2	9703410	9704323	chr2:9703410-9704323	Distal:Active	Screen:NotSignif	0.0261388	CRISPRi-Growth
chr2	9738397	9739801	chr2:9738397-9739801	Distal:Active	Screen:NotSignif	-0.0953987	CRISPRi-Growth
chr2	9801796	9802292	chr2:9801796-9802292	Distal:Active	Screen:NotSignif	0.27193100000000003	CRISPRi-Growth
chr2	9842975	9844407	chr2:9842975-9844407	Proximal:Active	Screen:NotSignif	0.1312475	CRISPRi-Growth
chr2	9966625	9967631	chr2:9966625-9967631	Distal:Active	Screen:NotSignif	-0.0264191	CRISPRi-Growth
chr2	10028709	10029804	chr2:10028709-10029804	Distal:Active	Screen:NotSignif	0.1677639	CRISPRi-Growth
chr2	10057132	10058551	chr2:10057132-10058551	Distal:Active	Screen:NotSignif	-0.02932312500000001	CRISPRi-Growth
chr2	10120024	10120879	chr2:10120024-10120879	Proximal:Active	Screen:NotSignif	-0.03543766666666667	CRISPRi-Growth
chr2	10121887	10123201	chr2:10121887-10123201	Proximal:Active	Screen:Signif	1.189144	CRISPRi-Growth
chr2	10253683	10255384	chr2:10253683-10255384	Distal:Active	Screen:NotSignif	0.1154879	CRISPRi-Growth
chr2	10278342	10279114	chr2:10278342-10279114	Distal:Active	Screen:NotSignif	0.1636875	CRISPRi-Growth
chr2	10282971	10283795	chr2:10282971-10283795	Distal:Active	Screen:NotSignif	-0.068813	CRISPRi-Growth
chr2	10307601	10308003	chr2:10307601-10308003	Distal:Active	Screen:NotSignif	-0.08367300000000001	CRISPRi-Growth
chr2	10408053	10409576	chr2:10408053-10409576	Distal:Active	Screen:NotSignif	-0.05446050000000001	CRISPRi-Growth
chr2	10412374	10412682	chr2:10412374-10412682	Distal:Active	Screen:NotSignif	0.06988311111111112	CRISPRi-Growth
chr2	10447586	10449309	chr2:10447586-10449309	Proximal:Repressive	Screen:NotSignif	0.2048142	CRISPRi-Growth
chr2	10689374	10690909	chr2:10689374-10690909	Proximal:Active	Screen:Signif	0.12125565	CRISPRi-Growth
chr2	10812035	10813374	chr2:10812035-10813374	Proximal:Active	Screen:Signif	0.0805919	CRISPRi-Growth
chr2	10879943	10880792	chr2:10879943-10880792	Proximal:Active	Screen:NotSignif	0.1715376	CRISPRi-Growth
chr2	11071204	11071567	chr2:11071204-11071567	Distal:Active	Screen:NotSignif	-0.0896617	CRISPRi-Growth
chr2	11132365	11133303	chr2:11132365-11133303	Proximal:Active	Screen:NotSignif	-0.1871802	CRISPRi-Growth
chr2	11187223	11187503	chr2:11187223-11187503	Distal:Active	Screen:NotSignif	-0.289772125	CRISPRi-Growth
chr2	11279336	11279838	chr2:11279336-11279838	Distal:Active	Screen:NotSignif	-0.0922323	CRISPRi-Growth
chr2	11403607	11404188	chr2:11403607-11404188	Distal:Active	Screen:NotSignif	-0.3292096	CRISPRi-Growth
chr2	11577588	11578214	chr2:11577588-11578214	Distal:Active	Screen:NotSignif	0.1192554	CRISPRi-Growth
chr2	11656669	11657274	chr2:11656669-11657274	Distal:Active	Screen:NotSignif	-0.0043555	CRISPRi-Growth
chr2	11669693	11670350	chr2:11669693-11670350	Proximal:Repressive	Screen:NotSignif	0.0461462	CRISPRi-Growth
chr2	11688264	11688912	chr2:11688264-11688912	Distal:Active	Screen:NotSignif	-0.02589333333333333	CRISPRi-Growth
chr2	11829164	11830614	chr2:11829164-11830614	Distal:Active	Screen:NotSignif	0.0767907	CRISPRi-Growth
chr2	11858735	11859360	chr2:11858735-11859360	Distal:Active	Screen:NotSignif	0.0991214	CRISPRi-Growth
chr2	11863363	11864265	chr2:11863363-11864265	Distal:Active	Screen:NotSignif	0.106339	CRISPRi-Growth
chr2	11931877	11932679	chr2:11931877-11932679	Distal:Active	Screen:NotSignif	-0.1360354	CRISPRi-Growth
chr2	11940311	11942020	chr2:11940311-11942020	Distal:Active	Screen:NotSignif	0.15951833333333337	CRISPRi-Growth
chr2	11967842	11968661	chr2:11967842-11968661	Distal:Active	Screen:NotSignif	0.0732904	CRISPRi-Growth
chr2	12083893	12084536	chr2:12083893-12084536	Distal:Active	Screen:NotSignif	0.01375819999999999	CRISPRi-Growth
chr2	12106088	12106917	chr2:12106088-12106917	Distal:Active	Screen:NotSignif	-0.1653464	CRISPRi-Growth
chr2	12176840	12179020	chr2:12176840-12179020	Distal:Active	Screen:NotSignif	-0.04831104999999999	CRISPRi-Growth
chr2	12276935	12279395	chr2:12276935-12279395	Distal:Active	Screen:NotSignif	0.08909650000000001	CRISPRi-Growth
chr2	12287242	12288712	chr2:12287242-12288712	Distal:Active	Screen:NotSignif	0.110348	CRISPRi-Growth
chr2	12315167	12315666	chr2:12315167-12315666	Distal:Active	Screen:NotSignif	0.07595260000000001	CRISPRi-Growth
chr2	12325813	12326227	chr2:12325813-12326227	Distal:Active	Screen:NotSignif	-0.006425	CRISPRi-Growth
chr2	12451559	12452076	chr2:12451559-12452076	Distal:Active	Screen:NotSignif	0.12328999999999998	CRISPRi-Growth
chr2	12705168	12706088	chr2:12705168-12706088	Distal:Active	Screen:NotSignif	0.3450984	CRISPRi-Growth
chr2	12852010	12853323	chr2:12852010-12853323	Distal:Active	Screen:NotSignif	0.2087598	CRISPRi-Growth
chr2	12964962	12966112	chr2:12964962-12966112	Distal:Active	Screen:NotSignif	-0.0942551	CRISPRi-Growth
chr2	15122822	15123433	chr2:15122822-15123433	Distal:Active	Screen:Signif	0.1780977	CRISPRi-Growth
chr2	15560381	15562103	chr2:15560381-15562103	Proximal:Active	Screen:NotSignif	0.20505515789473683	CRISPRi-Growth
chr2	15590981	15592438	chr2:15590981-15592438	Proximal:Active	Screen:NotSignif	0.22742075	CRISPRi-Growth
chr2	15763972	15764630	chr2:15763972-15764630	Distal:Active	Screen:NotSignif	-0.2658314	CRISPRi-Growth
chr2	16413146	16413985	chr2:16413146-16413985	Distal:Active	Screen:NotSignif	0.08188690000000001	CRISPRi-Growth
chr2	16633742	16634336	chr2:16633742-16634336	Distal:Active	Screen:NotSignif	-0.3184201	CRISPRi-Growth
chr2	16767758	16768072	chr2:16767758-16768072	Distal:Active	Screen:NotSignif	-0.3154686	CRISPRi-Growth
chr2	17122648	17123564	chr2:17122648-17123564	Distal:Active	Screen:NotSignif	-0.2504614	CRISPRi-Growth
chr2	17540076	17540917	chr2:17540076-17540917	Proximal:Active	Screen:NotSignif	0.266107	CRISPRi-Growth
chr2	17642597	17643649	chr2:17642597-17643649	Distal:Active	Screen:NotSignif	0.1187351	CRISPRi-Growth
chr2	17753009	17754820	chr2:17753009-17754820	Proximal:Active	Screen:NotSignif	-0.0901652	CRISPRi-Growth
chr2	17892578	17893695	chr2:17892578-17893695	Distal:Active	Screen:NotSignif	-0.014792	CRISPRi-Growth
chr2	18559754	18560999	chr2:18559754-18560999	Proximal:Active	Screen:NotSignif	0.2395782	CRISPRi-Growth
chr2	19305777	19306503	chr2:19305777-19306503	Distal:Active	Screen:NotSignif	-0.15652185714285713	CRISPRi-Growth
chr2	19347518	19348707	chr2:19347518-19348707	Proximal:Active	Screen:NotSignif	-0.127737	CRISPRi-Growth
chr2	19747645	19748437	chr2:19747645-19748437	Distal:Active	Screen:NotSignif	-0.0689824	CRISPRi-Growth
chr2	19764849	19765371	chr2:19764849-19765371	Distal:Active	Screen:NotSignif	-0.0962025	CRISPRi-Growth
chr2	19786039	19787104	chr2:19786039-19787104	Distal:Active	Screen:NotSignif	-0.02042949999999999	CRISPRi-Growth
chr2	19901257	19902585	chr2:19901257-19902585	Proximal:Active	Screen:NotSignif	0.0216359	CRISPRi-Growth
chr2	20079852	20081323	chr2:20079852-20081323	Distal:Active	Screen:NotSignif	-0.2011637	CRISPRi-Growth
chr2	20145283	20146220	chr2:20145283-20146220	Distal:Active	Screen:NotSignif	-0.05664929999999999	CRISPRi-Growth
chr2	20212375	20212864	chr2:20212375-20212864	Distal:Active	Screen:NotSignif	-0.606696	CRISPRi-Growth
chr2	20350185	20351621	chr2:20350185-20351621	Proximal:Active	Screen:NotSignif	-0.0949303	CRISPRi-Growth
chr2	20392019	20392438	chr2:20392019-20392438	Distal:Active	Screen:NotSignif	-0.17114699999999997	CRISPRi-Growth
chr2	20424502	20425129	chr2:20424502-20425129	Distal:Active	Screen:NotSignif	0.00472844444444445	CRISPRi-Growth
chr2	20430786	20431379	chr2:20430786-20431379	Distal:Active	Screen:NotSignif	-0.0354479	CRISPRi-Growth
chr2	20446511	20447417	chr2:20446511-20447417	Proximal:Active	Screen:NotSignif	-0.02684879999999999	CRISPRi-Growth
chr2	20561430	20562300	chr2:20561430-20562300	Distal:Active	Screen:NotSignif	-0.04919029999999998	CRISPRi-Growth
chr2	20578844	20579877	chr2:20578844-20579877	Distal:Active	Screen:NotSignif	0.00242489999999999	CRISPRi-Growth
chr2	20593302	20593969	chr2:20593302-20593969	Proximal:Active	Screen:NotSignif	0.135936	CRISPRi-Growth
chr2	20635713	20636411	chr2:20635713-20636411	Distal:Active	Screen:NotSignif	0.14028	CRISPRi-Growth
