Chrom	ChromStart	ChromEnd	Region	Num_Assay	Assays
chr20	50190152	50192461	chr20:50190152-50192461	3	ASTARR,WSTARR,CRISPRi-Growth
chr20	50197141	50197777	chr20:50197141-50197777	2	ASTARR,LMPRA
chr20	50242743	50243297	chr20:50242743-50243297	2	ASTARR,WSTARR
chr20	50248067	50248582	chr20:50248067-50248582	3	ASTARR,LMPRA,WSTARR
chr20	50259945	50261095	chr20:50259945-50261095	2	ASTARR,WSTARR
chr20	50283725	50284357	chr20:50283725-50284357	2	ASTARR,WSTARR
chr20	50292225	50293492	chr20:50292225-50293492	3	ASTARR,LMPRA,WSTARR
chr20	50308472	50309367	chr20:50308472-50309367	3	ASTARR,LMPRA,WSTARR
chr20	50313211	50313641	chr20:50313211-50313641	2	ASTARR,LMPRA
chr20	50321073	50322010	chr20:50321073-50322010	2	ASTARR,LMPRA
chr20	50354900	50355675	chr20:50354900-50355675	2	ASTARR,LMPRA
chr20	50368766	50370029	chr20:50368766-50370029	3	ASTARR,LMPRA,WSTARR
chr20	50382815	50383872	chr20:50382815-50383872	2	LMPRA,WSTARR
chr20	50386043	50386749	chr20:50386043-50386749	2	ASTARR,LMPRA
chr20	50422942	50423630	chr20:50422942-50423630	2	ASTARR,LMPRA
chr20	50425123	50425515	chr20:50425123-50425515	2	ASTARR,LMPRA
chr20	50433590	50434273	chr20:50433590-50434273	2	ASTARR,LMPRA
chr20	50440555	50441885	chr20:50440555-50441885	3	ASTARR,LMPRA,WSTARR
chr20	50467911	50468439	chr20:50467911-50468439	2	ASTARR,LMPRA
chr20	50470270	50470660	chr20:50470270-50470660	2	ASTARR,WSTARR
chr20	50482345	50484154	chr20:50482345-50484154	3	ASTARR,WSTARR,CRISPRi-Growth
chr20	50499128	50499912	chr20:50499128-50499912	2	ASTARR,LMPRA
chr20	50509740	50510907	chr20:50509740-50510907	2	LMPRA,WSTARR
chr20	50521396	50522264	chr20:50521396-50522264	2	LMPRA,CRISPRi-Growth
chr20	50626014	50626649	chr20:50626014-50626649	2	ASTARR,WSTARR
chr20	50638203	50639068	chr20:50638203-50639068	2	ASTARR,CRISPRi-Growth
chr20	50667418	50668361	chr20:50667418-50668361	2	ASTARR,CRISPRi-Growth
chr20	50690670	50691867	chr20:50690670-50691867	2	ASTARR,WSTARR
chr20	50790372	50791286	chr20:50790372-50791286	3	ASTARR,LMPRA,WSTARR
chr20	50818243	50819010	chr20:50818243-50819010	2	ASTARR,WSTARR
chr20	50844598	50845120	chr20:50844598-50845120	2	ASTARR,CRISPRi-Growth
chr20	50931044	50932242	chr20:50931044-50932242	3	ASTARR,WSTARR,CRISPRi-Growth
chr20	50957950	50959842	chr20:50957950-50959842	2	LMPRA,WSTARR
chr20	50982107	50982444	chr20:50982107-50982444	2	ASTARR,LMPRA
chr20	50992853	50993502	chr20:50992853-50993502	3	ASTARR,LMPRA,WSTARR
chr20	51093411	51093806	chr20:51093411-51093806	2	LMPRA,WSTARR
chr20	51195289	51196032	chr20:51195289-51196032	2	ASTARR,LMPRA
chr20	51206036	51206300	chr20:51206036-51206300	2	ASTARR,LMPRA
chr20	51267684	51268005	chr20:51267684-51268005	2	ASTARR,LMPRA
chr20	51338631	51339300	chr20:51338631-51339300	3	ASTARR,LMPRA,WSTARR
chr20	51379319	51380259	chr20:51379319-51380259	2	LMPRA,WSTARR
chr20	51484393	51484865	chr20:51484393-51484865	2	ASTARR,WSTARR
chr20	51492153	51493778	chr20:51492153-51493778	3	ASTARR,LMPRA,WSTARR
chr20	51512792	51513895	chr20:51512792-51513895	2	ASTARR,CRISPRi-Growth
chr20	51541004	51543180	chr20:51541004-51543180	2	ASTARR,WSTARR
chr20	51562368	51564294	chr20:51562368-51564294	2	ASTARR,WSTARR
chr20	51595053	51595824	chr20:51595053-51595824	2	ASTARR,LMPRA
chr20	51599548	51600588	chr20:51599548-51600588	2	ASTARR,WSTARR
chr20	51643063	51643898	chr20:51643063-51643898	2	ASTARR,LMPRA
chr20	51738482	51739315	chr20:51738482-51739315	2	ASTARR,WSTARR
chr20	52083632	52084989	chr20:52083632-52084989	2	ASTARR,WSTARR
chr20	52190862	52192660	chr20:52190862-52192660	3	ASTARR,LMPRA,WSTARR
chr20	52210019	52211066	chr20:52210019-52211066	3	ASTARR,LMPRA,WSTARR
chr20	52340063	52340455	chr20:52340063-52340455	3	ASTARR,LMPRA,WSTARR
chr20	52410020	52410682	chr20:52410020-52410682	2	ASTARR,LMPRA
chr20	52425058	52425367	chr20:52425058-52425367	2	ASTARR,WSTARR
chr20	52447009	52447483	chr20:52447009-52447483	2	ASTARR,WSTARR
chr20	52840004	52840502	chr20:52840004-52840502	2	ASTARR,WSTARR
chr20	53141672	53142703	chr20:53141672-53142703	3	ASTARR,LMPRA,WSTARR
chr20	53158165	53158430	chr20:53158165-53158430	2	ASTARR,LMPRA
chr20	53162254	53162818	chr20:53162254-53162818	2	ASTARR,LMPRA
chr20	53175230	53176113	chr20:53175230-53176113	2	ASTARR,LMPRA
chr20	53330780	53332181	chr20:53330780-53332181	3	ASTARR,LMPRA,WSTARR
chr20	53370497	53371016	chr20:53370497-53371016	2	ASTARR,LMPRA
chr20	53412252	53413556	chr20:53412252-53413556	2	ASTARR,WSTARR
chr20	53510100	53511273	chr20:53510100-53511273	2	ASTARR,WSTARR
chr20	53578678	53580143	chr20:53578678-53580143	3	ASTARR,LMPRA,CRISPRi-Growth
chr20	53593059	53594808	chr20:53593059-53594808	2	ASTARR,WSTARR
chr20	53608074	53608998	chr20:53608074-53608998	2	ASTARR,LMPRA
chr20	53623263	53624167	chr20:53623263-53624167	2	ASTARR,WSTARR
chr20	53637878	53638581	chr20:53637878-53638581	3	ASTARR,LMPRA,WSTARR
chr20	53677642	53678504	chr20:53677642-53678504	2	ASTARR,LMPRA
chr20	53688462	53689414	chr20:53688462-53689414	2	ASTARR,WSTARR
chr20	53725039	53725447	chr20:53725039-53725447	2	ASTARR,WSTARR
chr20	53875487	53875886	chr20:53875487-53875886	2	ASTARR,WSTARR
chr20	53917295	53918010	chr20:53917295-53918010	3	ASTARR,LMPRA,WSTARR
chr20	53934460	53935562	chr20:53934460-53935562	2	ASTARR,WSTARR
chr20	54043584	54044797	chr20:54043584-54044797	3	ASTARR,LMPRA,WSTARR
chr20	54058164	54059111	chr20:54058164-54059111	2	ASTARR,LMPRA
chr20	54065455	54066343	chr20:54065455-54066343	3	ASTARR,LMPRA,WSTARR
chr20	54207567	54209009	chr20:54207567-54209009	3	ASTARR,LMPRA,WSTARR
chr20	55035210	55035792	chr20:55035210-55035792	2	ASTARR,WSTARR
chr20	55102958	55104094	chr20:55102958-55104094	3	ASTARR,LMPRA,WSTARR
chr20	56391940	56392936	chr20:56391940-56392936	5	ASTARR,LMPRA,TMPRA,WSTARR,CRISPRi-Growth
chr20	56411584	56412850	chr20:56411584-56412850	3	ASTARR,TMPRA,WSTARR
chr20	56415068	56415649	chr20:56415068-56415649	2	ASTARR,TMPRA
chr20	56419140	56419690	chr20:56419140-56419690	3	ASTARR,LMPRA,TMPRA
chr20	56420069	56420461	chr20:56420069-56420461	2	ASTARR,TMPRA
chr20	56422268	56422982	chr20:56422268-56422982	2	ASTARR,TMPRA
chr20	56427975	56429278	chr20:56427975-56429278	2	ASTARR,TMPRA
chr20	56447252	56448588	chr20:56447252-56448588	2	ASTARR,TMPRA
chr20	56458286	56459095	chr20:56458286-56459095	2	ASTARR,TMPRA
chr20	56468098	56468925	chr20:56468098-56468925	3	ASTARR,TMPRA,WSTARR
chr20	56503828	56504976	chr20:56503828-56504976	2	ASTARR,TMPRA
chr20	56521940	56522964	chr20:56521940-56522964	2	ASTARR,TMPRA
chr20	56626337	56626964	chr20:56626337-56626964	3	ASTARR,TMPRA,WSTARR
chr20	56628550	56629684	chr20:56628550-56629684	4	ASTARR,LMPRA,TMPRA,WSTARR
chr20	56676650	56677191	chr20:56676650-56677191	2	ASTARR,TMPRA
chr20	56710018	56710543	chr20:56710018-56710543	2	ASTARR,TMPRA
chr20	56716777	56717074	chr20:56716777-56717074	2	ASTARR,WSTARR
chr20	56778924	56779470	chr20:56778924-56779470	2	ASTARR,TMPRA
chr20	56828412	56828783	chr20:56828412-56828783	4	ASTARR,LMPRA,TMPRA,WSTARR
chr20	56832374	56833160	chr20:56832374-56833160	4	ASTARR,LMPRA,TMPRA,WSTARR
chr20	56949284	56949691	chr20:56949284-56949691	3	ASTARR,LMPRA,TMPRA
chr20	56987942	56988597	chr20:56987942-56988597	3	ASTARR,TMPRA,WSTARR
chr20	57013767	57014051	chr20:57013767-57014051	4	ASTARR,LMPRA,TMPRA,CRISPRi-Growth
chr20	57047444	57047727	chr20:57047444-57047727	3	ASTARR,LMPRA,TMPRA
chr20	57048103	57048874	chr20:57048103-57048874	4	ASTARR,LMPRA,TMPRA,WSTARR
chr20	57075950	57076854	chr20:57075950-57076854	4	ASTARR,LMPRA,TMPRA,WSTARR
chr20	57089462	57090242	chr20:57089462-57090242	2	ASTARR,TMPRA
chr20	57092008	57092725	chr20:57092008-57092725	2	ASTARR,TMPRA
chr20	57106253	57106608	chr20:57106253-57106608	3	LMPRA,TMPRA,WSTARR
chr20	57109175	57110699	chr20:57109175-57110699	4	ASTARR,TMPRA,WSTARR,CRISPRi-Growth
chr20	57118176	57118731	chr20:57118176-57118731	2	ASTARR,TMPRA
chr20	57135800	57136140	chr20:57135800-57136140	4	ASTARR,LMPRA,TMPRA,WSTARR
chr20	57173121	57173526	chr20:57173121-57173526	3	ASTARR,TMPRA,WSTARR
chr20	57178475	57180021	chr20:57178475-57180021	2	ASTARR,TMPRA
chr20	57190604	57191563	chr20:57190604-57191563	2	ASTARR,TMPRA
chr20	57224432	57225222	chr20:57224432-57225222	2	ASTARR,WSTARR
chr20	57250809	57252006	chr20:57250809-57252006	3	ASTARR,TMPRA,WSTARR
chr20	57265373	57266578	chr20:57265373-57266578	2	ASTARR,TMPRA
chr20	57272849	57273501	chr20:57272849-57273501	2	ASTARR,TMPRA
chr20	57329433	57330217	chr20:57329433-57330217	2	LMPRA,TMPRA
chr20	57346163	57346624	chr20:57346163-57346624	2	ASTARR,TMPRA
chr20	57350971	57351932	chr20:57350971-57351932	4	LMPRA,TMPRA,WSTARR,CRISPRi-Growth
chr20	57381510	57382239	chr20:57381510-57382239	2	LMPRA,TMPRA
chr20	57389121	57391302	chr20:57389121-57391302	3	ASTARR,TMPRA,WSTARR
chr20	57391572	57391928	chr20:57391572-57391928	2	ASTARR,TMPRA
chr20	57400935	57401470	chr20:57400935-57401470	2	ASTARR,TMPRA
chr20	57409542	57410786	chr20:57409542-57410786	3	ASTARR,LMPRA,TMPRA
chr20	57412493	57412911	chr20:57412493-57412911	2	ASTARR,TMPRA
chr20	57415026	57415534	chr20:57415026-57415534	2	LMPRA,TMPRA
chr20	57418316	57418765	chr20:57418316-57418765	2	ASTARR,TMPRA
chr20	57420714	57421531	chr20:57420714-57421531	3	ASTARR,TMPRA,WSTARR
chr20	57424837	57425246	chr20:57424837-57425246	3	ASTARR,LMPRA,TMPRA
chr20	57432737	57433454	chr20:57432737-57433454	2	LMPRA,TMPRA
chr20	57435428	57436000	chr20:57435428-57436000	2	ASTARR,TMPRA
chr20	57442038	57442828	chr20:57442038-57442828	2	ASTARR,TMPRA
chr20	57448717	57449237	chr20:57448717-57449237	2	ASTARR,TMPRA
chr20	57450569	57450804	chr20:57450569-57450804	2	ASTARR,TMPRA
chr20	57451475	57452506	chr20:57451475-57452506	4	ASTARR,LMPRA,TMPRA,WSTARR
chr20	57460901	57461523	chr20:57460901-57461523	2	LMPRA,TMPRA
chr20	57463657	57463965	chr20:57463657-57463965	2	ASTARR,TMPRA
chr20	57464679	57465364	chr20:57464679-57465364	2	ASTARR,CRISPRi-Growth
chr20	57470059	57470886	chr20:57470059-57470886	2	ASTARR,TMPRA
chr20	57475811	57476185	chr20:57475811-57476185	2	ASTARR,TMPRA
chr20	57480581	57481824	chr20:57480581-57481824	2	ASTARR,TMPRA
chr20	57495127	57496365	chr20:57495127-57496365	3	ASTARR,LMPRA,TMPRA
chr20	57504323	57504755	chr20:57504323-57504755	2	ASTARR,WSTARR
chr20	57514065	57514700	chr20:57514065-57514700	2	ASTARR,TMPRA
chr20	57523766	57526703	chr20:57523766-57526703	2	ASTARR,TMPRA
chr20	57535276	57536553	chr20:57535276-57536553	2	ASTARR,TMPRA
chr20	57544897	57545295	chr20:57544897-57545295	2	ASTARR,TMPRA
chr20	57560532	57561488	chr20:57560532-57561488	2	ASTARR,TMPRA
chr20	57577787	57578737	chr20:57577787-57578737	4	ASTARR,LMPRA,TMPRA,WSTARR
chr20	57587790	57588443	chr20:57587790-57588443	2	ASTARR,TMPRA
chr20	57590753	57591226	chr20:57590753-57591226	2	ASTARR,TMPRA
chr20	57596737	57597590	chr20:57596737-57597590	2	ASTARR,TMPRA
chr20	57609405	57610366	chr20:57609405-57610366	2	ASTARR,TMPRA
chr20	57618935	57619702	chr20:57618935-57619702	2	ASTARR,TMPRA
chr20	57628564	57629835	chr20:57628564-57629835	4	ASTARR,LMPRA,TMPRA,WSTARR
chr20	57657596	57657918	chr20:57657596-57657918	2	ASTARR,TMPRA
chr20	57690646	57690946	chr20:57690646-57690946	2	ASTARR,TMPRA
chr20	57709742	57710644	chr20:57709742-57710644	3	ASTARR,TMPRA,WSTARR
chr20	57718488	57719119	chr20:57718488-57719119	2	LMPRA,TMPRA
chr20	57772429	57772846	chr20:57772429-57772846	3	ASTARR,TMPRA,WSTARR
chr20	57783159	57783517	chr20:57783159-57783517	2	ASTARR,TMPRA
chr20	57907379	57907975	chr20:57907379-57907975	2	ASTARR,TMPRA
chr20	58003541	58004074	chr20:58003541-58004074	4	ASTARR,LMPRA,TMPRA,WSTARR
chr20	58021200	58021879	chr20:58021200-58021879	2	LMPRA,TMPRA
chr20	58173240	58173495	chr20:58173240-58173495	2	ASTARR,TMPRA
chr20	58179169	58180029	chr20:58179169-58180029	3	ASTARR,TMPRA,WSTARR
chr20	58192520	58192976	chr20:58192520-58192976	2	ASTARR,TMPRA
chr20	58194138	58194536	chr20:58194138-58194536	3	LMPRA,TMPRA,WSTARR
chr20	58209676	58210635	chr20:58209676-58210635	4	ASTARR,TMPRA,WSTARR,CRISPRi-Growth
chr20	58228047	58229050	chr20:58228047-58229050	3	ASTARR,TMPRA,WSTARR
chr20	58234016	58234403	chr20:58234016-58234403	2	ASTARR,TMPRA
chr20	58236714	58237312	chr20:58236714-58237312	2	ASTARR,TMPRA
chr20	58246043	58246701	chr20:58246043-58246701	2	TMPRA,WSTARR
chr20	58251122	58252526	chr20:58251122-58252526	3	ASTARR,LMPRA,TMPRA
chr20	58267605	58268347	chr20:58267605-58268347	2	ASTARR,TMPRA
chr20	58268650	58269554	chr20:58268650-58269554	3	ASTARR,TMPRA,WSTARR
chr20	58293529	58293867	chr20:58293529-58293867	3	ASTARR,LMPRA,TMPRA
chr20	58308633	58310385	chr20:58308633-58310385	3	ASTARR,TMPRA,WSTARR
chr20	58373731	58374925	chr20:58373731-58374925	2	ASTARR,TMPRA
chr20	58388798	58390769	chr20:58388798-58390769	4	ASTARR,LMPRA,TMPRA,WSTARR
chr20	58420706	58421175	chr20:58420706-58421175	2	ASTARR,WSTARR
chr20	58541850	58543127	chr20:58541850-58543127	2	ASTARR,WSTARR
chr20	58623782	58624559	chr20:58623782-58624559	3	ASTARR,LMPRA,WSTARR
chr20	58650679	58651630	chr20:58650679-58651630	2	LMPRA,WSTARR
chr20	58800785	58801021	chr20:58800785-58801021	2	ASTARR,WSTARR
chr20	58803476	58803771	chr20:58803476-58803771	3	ASTARR,LMPRA,WSTARR
chr20	58822138	58822862	chr20:58822138-58822862	2	ASTARR,WSTARR
chr20	58850545	58851357	chr20:58850545-58851357	2	ASTARR,LMPRA
chr20	58852477	58853136	chr20:58852477-58853136	2	ASTARR,WSTARR
chr20	58874123	58874643	chr20:58874123-58874643	2	ASTARR,WSTARR
chr20	58888587	58889463	chr20:58888587-58889463	3	ASTARR,LMPRA,WSTARR
chr20	58980706	58983096	chr20:58980706-58983096	3	ASTARR,WSTARR,CRISPRi-Growth
chr20	59005996	59007914	chr20:59005996-59007914	2	ASTARR,WSTARR
chr20	59011261	59012148	chr20:59011261-59012148	2	ASTARR,WSTARR
chr20	59020863	59021661	chr20:59020863-59021661	2	ASTARR,WSTARR
chr20	59031685	59032974	chr20:59031685-59032974	4	ASTARR,LMPRA,WSTARR,CRISPRi-Growth
chr20	59042104	59043331	chr20:59042104-59043331	3	LMPRA,WSTARR,CRISPRi-Growth
chr20	59191042	59192104	chr20:59191042-59192104	2	ASTARR,WSTARR
chr20	59222092	59223339	chr20:59222092-59223339	2	ASTARR,LMPRA
chr20	59469460	59470249	chr20:59469460-59470249	2	ASTARR,WSTARR
chr20	59603853	59604415	chr20:59603853-59604415	2	WSTARR,CRISPRi-Growth
chr20	59765710	59765947	chr20:59765710-59765947	2	ASTARR,WSTARR
chr20	59933463	59934452	chr20:59933463-59934452	2	ASTARR,CRISPRi-Growth
chr20	59939695	59941128	chr20:59939695-59941128	2	ASTARR,WSTARR
chr20	59954827	59955805	chr20:59954827-59955805	2	ASTARR,LMPRA
chr20	60058318	60058731	chr20:60058318-60058731	3	ASTARR,LMPRA,WSTARR
chr20	60116238	60116754	chr20:60116238-60116754	2	ASTARR,LMPRA
chr20	60715285	60715589	chr20:60715285-60715589	2	ASTARR,LMPRA
chr20	61120442	61121245	chr20:61120442-61121245	2	ASTARR,LMPRA
chr20	61252808	61253734	chr20:61252808-61253734	2	ASTARR,WSTARR
chr20	61425553	61425932	chr20:61425553-61425932	2	ASTARR,WSTARR
chr20	61521581	61522190	chr20:61521581-61522190	3	ASTARR,LMPRA,WSTARR
chr20	61525356	61526410	chr20:61525356-61526410	3	ASTARR,LMPRA,WSTARR
chr20	61530742	61530958	chr20:61530742-61530958	2	ASTARR,WSTARR
chr20	61662582	61663280	chr20:61662582-61663280	2	ASTARR,CRISPRi-Growth
chr20	61758406	61758932	chr20:61758406-61758932	2	ASTARR,WSTARR
chr20	61833805	61834365	chr20:61833805-61834365	3	ASTARR,WSTARR,CRISPRi-Growth
chr20	61873796	61875119	chr20:61873796-61875119	2	ASTARR,WSTARR
chr20	61886871	61887638	chr20:61886871-61887638	2	ASTARR,LMPRA
chr20	61891404	61891785	chr20:61891404-61891785	2	ASTARR,WSTARR
chr20	61901578	61902740	chr20:61901578-61902740	2	ASTARR,WSTARR
chr20	61925246	61926471	chr20:61925246-61926471	2	ASTARR,WSTARR
chr20	61941149	61942910	chr20:61941149-61942910	2	ASTARR,WSTARR
chr20	61958721	61959760	chr20:61958721-61959760	2	LMPRA,WSTARR
chr20	61965971	61967336	chr20:61965971-61967336	2	WSTARR,CRISPRi-Growth
chr20	61976377	61976938	chr20:61976377-61976938	2	ASTARR,WSTARR
chr20	62025534	62026752	chr20:62025534-62026752	2	ASTARR,WSTARR
chr20	62031874	62033317	chr20:62031874-62033317	2	ASTARR,LMPRA
chr20	62043045	62043763	chr20:62043045-62043763	2	ASTARR,LMPRA
chr20	62065582	62067278	chr20:62065582-62067278	2	ASTARR,WSTARR
chr20	62088392	62089126	chr20:62088392-62089126	2	ASTARR,WSTARR
chr20	62121319	62123274	chr20:62121319-62123274	2	ASTARR,WSTARR
chr20	62133011	62134192	chr20:62133011-62134192	2	ASTARR,WSTARR
chr20	62142575	62144588	chr20:62142575-62144588	3	ASTARR,WSTARR,CRISPRi-Growth
chr20	62156429	62157688	chr20:62156429-62157688	2	ASTARR,WSTARR
chr20	62165873	62166182	chr20:62165873-62166182	2	ASTARR,WSTARR
chr20	62182559	62183554	chr20:62182559-62183554	3	ASTARR,LMPRA,WSTARR
chr20	62208678	62210790	chr20:62208678-62210790	3	ASTARR,WSTARR,CRISPRi-Growth
chr20	62219743	62220644	chr20:62219743-62220644	2	ASTARR,WSTARR
chr20	62227212	62228723	chr20:62227212-62228723	2	ASTARR,WSTARR
chr20	62237963	62239372	chr20:62237963-62239372	2	ASTARR,WSTARR
chr20	62301848	62303610	chr20:62301848-62303610	2	ASTARR,WSTARR
chr20	62309917	62310469	chr20:62309917-62310469	2	ASTARR,WSTARR
chr20	62320732	62322197	chr20:62320732-62322197	2	ASTARR,LMPRA
chr20	62333303	62333703	chr20:62333303-62333703	2	ASTARR,WSTARR
chr20	62337477	62338321	chr20:62337477-62338321	2	ASTARR,WSTARR
chr20	62345984	62347514	chr20:62345984-62347514	2	ASTARR,WSTARR
chr20	62359001	62359700	chr20:62359001-62359700	2	ASTARR,WSTARR
chr20	62365532	62367607	chr20:62365532-62367607	2	ASTARR,WSTARR
chr20	62382621	62383119	chr20:62382621-62383119	2	ASTARR,LMPRA
chr20	62385858	62387444	chr20:62385858-62387444	3	ASTARR,WSTARR,CRISPRi-Growth
chr20	62406838	62408006	chr20:62406838-62408006	3	ASTARR,LMPRA,WSTARR
chr20	62426622	62427286	chr20:62426622-62427286	2	ASTARR,WSTARR
chr20	62438553	62439814	chr20:62438553-62439814	2	ASTARR,WSTARR
chr20	62441901	62442315	chr20:62441901-62442315	2	ASTARR,WSTARR
chr20	62447076	62447716	chr20:62447076-62447716	2	ASTARR,LMPRA
chr20	62458564	62459489	chr20:62458564-62459489	2	ASTARR,WSTARR
chr20	62478092	62478398	chr20:62478092-62478398	2	ASTARR,WSTARR
chr20	62486974	62488168	chr20:62486974-62488168	2	ASTARR,WSTARR
chr20	62506075	62506334	chr20:62506075-62506334	2	ASTARR,WSTARR
chr20	62507348	62508960	chr20:62507348-62508960	3	LMPRA,WSTARR,CRISPRi-Growth
chr20	62522956	62524946	chr20:62522956-62524946	3	ASTARR,LMPRA,WSTARR
chr20	62533379	62534452	chr20:62533379-62534452	3	ASTARR,LMPRA,WSTARR
chr20	62571557	62572360	chr20:62571557-62572360	2	ASTARR,LMPRA
chr20	62598562	62599330	chr20:62598562-62599330	2	ASTARR,LMPRA
chr20	62603872	62604741	chr20:62603872-62604741	2	ASTARR,WSTARR
chr20	62623302	62624610	chr20:62623302-62624610	3	ASTARR,LMPRA,WSTARR
chr20	62641872	62643416	chr20:62641872-62643416	2	ASTARR,LMPRA
chr20	62652111	62652593	chr20:62652111-62652593	2	ASTARR,LMPRA
chr20	62663718	62664691	chr20:62663718-62664691	2	ASTARR,WSTARR
chr20	62711003	62712154	chr20:62711003-62712154	2	ASTARR,WSTARR
chr20	62739840	62741029	chr20:62739840-62741029	2	ASTARR,WSTARR
chr20	62751580	62753164	chr20:62751580-62753164	3	ASTARR,WSTARR,CRISPRi-Growth
chr20	62774742	62775587	chr20:62774742-62775587	2	ASTARR,LMPRA
chr20	62776239	62777650	chr20:62776239-62777650	2	ASTARR,E2G-Benchmark
chr20	62793820	62796766	chr20:62793820-62796766	2	ASTARR,WSTARR
chr20	62804153	62805984	chr20:62804153-62805984	2	ASTARR,WSTARR
chr20	62824532	62826565	chr20:62824532-62826565	2	ASTARR,LMPRA
chr20	62832154	62833213	chr20:62832154-62833213	2	LMPRA,WSTARR
chr20	62873758	62874722	chr20:62873758-62874722	2	LMPRA,WSTARR
chr20	62925470	62927033	chr20:62925470-62927033	2	ASTARR,WSTARR
chr20	62937264	62938741	chr20:62937264-62938741	3	ASTARR,LMPRA,WSTARR
chr20	62990400	62990699	chr20:62990400-62990699	2	ASTARR,CRISPRi-Growth
chr20	62995542	62996956	chr20:62995542-62996956	3	ASTARR,WSTARR,CRISPRi-Growth
chr20	63037770	63038241	chr20:63037770-63038241	2	ASTARR,WSTARR
chr20	63053194	63053496	chr20:63053194-63053496	2	ASTARR,WSTARR
chr20	63069621	63070240	chr20:63069621-63070240	2	ASTARR,LMPRA
chr20	63116324	63116915	chr20:63116324-63116915	2	ASTARR,WSTARR
chr20	63172667	63174263	chr20:63172667-63174263	2	ASTARR,LMPRA
chr20	63192905	63193219	chr20:63192905-63193219	2	ASTARR,CRISPRi-Growth
chr20	63196906	63197394	chr20:63196906-63197394	2	ASTARR,LMPRA
chr20	63215750	63216890	chr20:63215750-63216890	2	ASTARR,WSTARR
chr20	63224576	63225131	chr20:63224576-63225131	2	ASTARR,WSTARR
chr20	63235493	63236351	chr20:63235493-63236351	2	ASTARR,WSTARR
chr20	63243643	63244299	chr20:63243643-63244299	2	ASTARR,WSTARR
chr20	63263945	63264812	chr20:63263945-63264812	2	ASTARR,WSTARR
chr20	63272174	63273219	chr20:63272174-63273219	3	ASTARR,LMPRA,WSTARR
chr20	63290588	63292431	chr20:63290588-63292431	2	ASTARR,WSTARR
chr20	63319179	63319483	chr20:63319179-63319483	2	ASTARR,WSTARR
chr20	63378793	63380584	chr20:63378793-63380584	2	ASTARR,WSTARR
chr20	63392127	63393222	chr20:63392127-63393222	2	LMPRA,WSTARR
chr20	63404873	63405433	chr20:63404873-63405433	2	ASTARR,WSTARR
chr20	63434083	63435263	chr20:63434083-63435263	2	ASTARR,WSTARR
chr20	63439338	63440926	chr20:63439338-63440926	3	ASTARR,WSTARR,CRISPRi-Growth
chr20	63498885	63499600	chr20:63498885-63499600	2	ASTARR,WSTARR
chr20	63501728	63503111	chr20:63501728-63503111	3	ASTARR,LMPRA,WSTARR
chr20	63519814	63521566	chr20:63519814-63521566	3	ASTARR,LMPRA,WSTARR
chr20	63530224	63531108	chr20:63530224-63531108	2	ASTARR,CRISPRi-Growth
chr20	63537340	63538403	chr20:63537340-63538403	3	ASTARR,LMPRA,WSTARR
chr20	63573111	63574883	chr20:63573111-63574883	2	ASTARR,WSTARR
chr20	63580649	63581466	chr20:63580649-63581466	3	ASTARR,LMPRA,WSTARR
chr20	63588682	63589190	chr20:63588682-63589190	2	ASTARR,WSTARR
chr20	63625970	63627653	chr20:63625970-63627653	2	ASTARR,WSTARR
chr20	63628123	63628763	chr20:63628123-63628763	2	ASTARR,WSTARR
chr20	63641321	63642817	chr20:63641321-63642817	2	ASTARR,LMPRA
chr20	63651946	63654091	chr20:63651946-63654091	2	ASTARR,WSTARR
chr20	63657486	63659074	chr20:63657486-63659074	3	ASTARR,LMPRA,WSTARR
chr20	63672774	63673652	chr20:63672774-63673652	2	ASTARR,WSTARR
chr20	63695164	63698192	chr20:63695164-63698192	2	ASTARR,WSTARR
chr20	63698846	63700208	chr20:63698846-63700208	3	ASTARR,WSTARR,CRISPRi-Growth
chr20	63706853	63708735	chr20:63706853-63708735	2	ASTARR,WSTARR
chr20	63738687	63741451	chr20:63738687-63741451	2	ASTARR,WSTARR
chr20	63772781	63773325	chr20:63772781-63773325	2	ASTARR,WSTARR
chr20	63800339	63801622	chr20:63800339-63801622	3	ASTARR,LMPRA,WSTARR
chr20	63831088	63832657	chr20:63831088-63832657	2	ASTARR,WSTARR
chr20	63835022	63835514	chr20:63835022-63835514	3	ASTARR,LMPRA,WSTARR
