Assay	Index_Experiment	Index_File	File_Type	Output_Type	Genome	Target	Analysis	RFA	md5sum	File_Name	File_Url
TF ChIP-seq	ENCSR479QAJ	ENCFF499IRZ	bigWig	signal p-value	GRCh38	U2AF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	b8d663d8224d723bf20d07d4350cfc5b	ENCFF499IRZ.bigWig	https://www.encodeproject.org/files/ENCFF499IRZ/@@download/ENCFF499IRZ.bigWig
TF ChIP-seq	ENCSR479QAJ	ENCFF910YPQ	bigWig	signal p-value	GRCh38	U2AF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	6c11b922abb1e13013765ad08b8bae2f	ENCFF910YPQ.bigWig	https://www.encodeproject.org/files/ENCFF910YPQ/@@download/ENCFF910YPQ.bigWig
TF ChIP-seq	ENCSR479QAJ	ENCFF314TVD	bigWig	fold change over control	GRCh38	U2AF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	4538fe3aa99559d6f82780d54027fb10	ENCFF314TVD.bigWig	https://www.encodeproject.org/files/ENCFF314TVD/@@download/ENCFF314TVD.bigWig
TF ChIP-seq	ENCSR479QAJ	ENCFF416EYW	bigWig	signal p-value	GRCh38	U2AF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	81b8b355afe32ede4c70ca206a07d0f0	ENCFF416EYW.bigWig	https://www.encodeproject.org/files/ENCFF416EYW/@@download/ENCFF416EYW.bigWig
TF ChIP-seq	ENCSR479QAJ	ENCFF710XCW	bed narrowPeak	IDR thresholded peaks	GRCh38	U2AF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	8bfe89ca70d72eca5d1ce9f9dd804933	ENCFF710XCW.bed.gz	https://www.encodeproject.org/files/ENCFF710XCW/@@download/ENCFF710XCW.bed.gz
TF ChIP-seq	ENCSR479QAJ	ENCFF232LCT	bed narrowPeak	IDR thresholded peaks	GRCh38	U2AF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	3ec80b8103483cdc92537de3fe26ecc5	ENCFF232LCT.bed.gz	https://www.encodeproject.org/files/ENCFF232LCT/@@download/ENCFF232LCT.bed.gz
TF ChIP-seq	ENCSR479QAJ	ENCFF702DWT	bed narrowPeak	IDR thresholded peaks	GRCh38	U2AF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	dfc05c14015b30f3685ed4cfe72f4de5	ENCFF702DWT.bed.gz	https://www.encodeproject.org/files/ENCFF702DWT/@@download/ENCFF702DWT.bed.gz
TF ChIP-seq	ENCSR479QAJ	ENCFF164CTH	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	U2AF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	46409e1e68a34f12e062a26114cfae16	ENCFF164CTH.bed.gz	https://www.encodeproject.org/files/ENCFF164CTH/@@download/ENCFF164CTH.bed.gz
TF ChIP-seq	ENCSR376WCJ	ENCFF167JEV	bigWig	signal p-value	GRCh38	IRF2	ENCODE3 GRCh38	ENCODE3	fe16161332ffa55c67f865e8c181dccb	ENCFF167JEV.bigWig	https://www.encodeproject.org/files/ENCFF167JEV/@@download/ENCFF167JEV.bigWig
TF ChIP-seq	ENCSR376WCJ	ENCFF513NLG	bigWig	signal p-value	GRCh38	IRF2	ENCODE3 GRCh38	ENCODE3	162c143c609465086b67d3728baa789c	ENCFF513NLG.bigWig	https://www.encodeproject.org/files/ENCFF513NLG/@@download/ENCFF513NLG.bigWig
TF ChIP-seq	ENCSR376WCJ	ENCFF123RXA	bigWig	signal p-value	GRCh38	IRF2	ENCODE3 GRCh38	ENCODE3	f07a186d5c845a27b6cc1b89abf8dc79	ENCFF123RXA.bigWig	https://www.encodeproject.org/files/ENCFF123RXA/@@download/ENCFF123RXA.bigWig
TF ChIP-seq	ENCSR376WCJ	ENCFF201SQA	bigWig	fold change over control	GRCh38	IRF2	ENCODE3 GRCh38	ENCODE3	60cd9da4470b2269cde3d36136ac8bcc	ENCFF201SQA.bigWig	https://www.encodeproject.org/files/ENCFF201SQA/@@download/ENCFF201SQA.bigWig
TF ChIP-seq	ENCSR376WCJ	ENCFF809YCV	bigWig	fold change over control	GRCh38	IRF2	ENCODE3 GRCh38	ENCODE3	6e83bb59d1a27059444b84118206ea30	ENCFF809YCV.bigWig	https://www.encodeproject.org/files/ENCFF809YCV/@@download/ENCFF809YCV.bigWig
TF ChIP-seq	ENCSR376WCJ	ENCFF887HOR	bigWig	fold change over control	GRCh38	IRF2	ENCODE3 GRCh38	ENCODE3	38b642c089fdf7ad2c0684a518bd5dc7	ENCFF887HOR.bigWig	https://www.encodeproject.org/files/ENCFF887HOR/@@download/ENCFF887HOR.bigWig
TF ChIP-seq	ENCSR376WCJ	ENCFF344HRG	bed narrowPeak	peaks and background as input for IDR	GRCh38	IRF2	ENCODE3 GRCh38	ENCODE3	208f76b1214d2c8bc120a6addc214a9b	ENCFF344HRG.bed.gz	https://www.encodeproject.org/files/ENCFF344HRG/@@download/ENCFF344HRG.bed.gz
TF ChIP-seq	ENCSR376WCJ	ENCFF886EVL	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	IRF2	ENCODE3 GRCh38	ENCODE3	d9a2d56a4d106637d515cedb4176fae9	ENCFF886EVL.bed.gz	https://www.encodeproject.org/files/ENCFF886EVL/@@download/ENCFF886EVL.bed.gz
TF ChIP-seq	ENCSR376WCJ	ENCFF785QCU	bed narrowPeak	peaks and background as input for IDR	GRCh38	IRF2	ENCODE3 GRCh38	ENCODE3	f56050b119170957b4278817f4a37ea9	ENCFF785QCU.bed.gz	https://www.encodeproject.org/files/ENCFF785QCU/@@download/ENCFF785QCU.bed.gz
TF ChIP-seq	ENCSR376WCJ	ENCFF934EYD	bed narrowPeak	peaks and background as input for IDR	GRCh38	IRF2	ENCODE3 GRCh38	ENCODE3	4426ab492f93716962efe1b69d6e2707	ENCFF934EYD.bed.gz	https://www.encodeproject.org/files/ENCFF934EYD/@@download/ENCFF934EYD.bed.gz
TF ChIP-seq	ENCSR376WCJ	ENCFF403GZC	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	IRF2	ENCODE3 GRCh38	ENCODE3	810a3ceaf02c4b0befba613f5be4f648	ENCFF403GZC.bed.gz	https://www.encodeproject.org/files/ENCFF403GZC/@@download/ENCFF403GZC.bed.gz
TF ChIP-seq	ENCSR376WCJ	ENCFF051GWH	bigWig	fold change over control	GRCh38	IRF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	549295ef91fe7fd3eb90bb28cfb8fae0	ENCFF051GWH.bigWig	https://www.encodeproject.org/files/ENCFF051GWH/@@download/ENCFF051GWH.bigWig
TF ChIP-seq	ENCSR376WCJ	ENCFF118BDG	bigWig	signal p-value	GRCh38	IRF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	a9b00b030eb35b9aedd78e1bcc31ebec	ENCFF118BDG.bigWig	https://www.encodeproject.org/files/ENCFF118BDG/@@download/ENCFF118BDG.bigWig
TF ChIP-seq	ENCSR376WCJ	ENCFF578NHG	bigWig	fold change over control	GRCh38	IRF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	1c655e5c34f6cfc8379be3ae359c4d95	ENCFF578NHG.bigWig	https://www.encodeproject.org/files/ENCFF578NHG/@@download/ENCFF578NHG.bigWig
TF ChIP-seq	ENCSR376WCJ	ENCFF102RGH	bigWig	fold change over control	GRCh38	IRF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	debbb2cc6f6f64d785128a0b5e73bf00	ENCFF102RGH.bigWig	https://www.encodeproject.org/files/ENCFF102RGH/@@download/ENCFF102RGH.bigWig
TF ChIP-seq	ENCSR376WCJ	ENCFF132ZKZ	bed narrowPeak	IDR thresholded peaks	GRCh38	IRF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	40a7a2ecbe2c471ede134381920995ca	ENCFF132ZKZ.bed.gz	https://www.encodeproject.org/files/ENCFF132ZKZ/@@download/ENCFF132ZKZ.bed.gz
TF ChIP-seq	ENCSR376WCJ	ENCFF801IZM	bigWig	signal p-value	GRCh38	IRF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	c7bf48a8906aee7fb608486c82ec0e8b	ENCFF801IZM.bigWig	https://www.encodeproject.org/files/ENCFF801IZM/@@download/ENCFF801IZM.bigWig
TF ChIP-seq	ENCSR376WCJ	ENCFF198SGR	bigWig	signal p-value	GRCh38	IRF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	b9d9901c5bc058b268d3388ab9e0c494	ENCFF198SGR.bigWig	https://www.encodeproject.org/files/ENCFF198SGR/@@download/ENCFF198SGR.bigWig
TF ChIP-seq	ENCSR376WCJ	ENCFF608JCI	bed narrowPeak	IDR thresholded peaks	GRCh38	IRF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	0278617de26cf39bca3395dfe48981c7	ENCFF608JCI.bed.gz	https://www.encodeproject.org/files/ENCFF608JCI/@@download/ENCFF608JCI.bed.gz
TF ChIP-seq	ENCSR376WCJ	ENCFF559ODJ	bed narrowPeak	IDR thresholded peaks	GRCh38	IRF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	aee39e1b2346cf64543cd88469586717	ENCFF559ODJ.bed.gz	https://www.encodeproject.org/files/ENCFF559ODJ/@@download/ENCFF559ODJ.bed.gz
TF ChIP-seq	ENCSR376WCJ	ENCFF326LKJ	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	IRF2	ENCODE4 v1.6.1 GRCh38	ENCODE3	978e7f0e41ac86acf5023568728109c4	ENCFF326LKJ.bed.gz	https://www.encodeproject.org/files/ENCFF326LKJ/@@download/ENCFF326LKJ.bed.gz
TF ChIP-seq	ENCSR038DJJ	ENCFF361TAB	bigWig	signal p-value	GRCh38	SMAD1	ENCODE3 GRCh38	ENCODE3	649548ed7ff9ec39f82c6cc278436f7a	ENCFF361TAB.bigWig	https://www.encodeproject.org/files/ENCFF361TAB/@@download/ENCFF361TAB.bigWig
TF ChIP-seq	ENCSR038DJJ	ENCFF114CDP	bigWig	signal p-value	GRCh38	SMAD1	ENCODE3 GRCh38	ENCODE3	e49557b7974efeb6764adc7c388dd242	ENCFF114CDP.bigWig	https://www.encodeproject.org/files/ENCFF114CDP/@@download/ENCFF114CDP.bigWig
TF ChIP-seq	ENCSR038DJJ	ENCFF281FEJ	bigWig	signal p-value	GRCh38	SMAD1	ENCODE3 GRCh38	ENCODE3	194646c0e538441f3c50867f504b040a	ENCFF281FEJ.bigWig	https://www.encodeproject.org/files/ENCFF281FEJ/@@download/ENCFF281FEJ.bigWig
TF ChIP-seq	ENCSR038DJJ	ENCFF662RUC	bigWig	fold change over control	GRCh38	SMAD1	ENCODE3 GRCh38	ENCODE3	a20c1b8a275386c3b0cb8b940fc7152a	ENCFF662RUC.bigWig	https://www.encodeproject.org/files/ENCFF662RUC/@@download/ENCFF662RUC.bigWig
TF ChIP-seq	ENCSR038DJJ	ENCFF301LGK	bigWig	fold change over control	GRCh38	SMAD1	ENCODE3 GRCh38	ENCODE3	71ef1626faf9bdc6f0ec88a200e19a27	ENCFF301LGK.bigWig	https://www.encodeproject.org/files/ENCFF301LGK/@@download/ENCFF301LGK.bigWig
TF ChIP-seq	ENCSR038DJJ	ENCFF847VYT	bigWig	fold change over control	GRCh38	SMAD1	ENCODE3 GRCh38	ENCODE3	b6c3d493e806fc0c1ceae7fa12bca108	ENCFF847VYT.bigWig	https://www.encodeproject.org/files/ENCFF847VYT/@@download/ENCFF847VYT.bigWig
TF ChIP-seq	ENCSR038DJJ	ENCFF203IZG	bed narrowPeak	peaks and background as input for IDR	GRCh38	SMAD1	ENCODE3 GRCh38	ENCODE3	30ee2cd134df0818f98c26123c3e8aa4	ENCFF203IZG.bed.gz	https://www.encodeproject.org/files/ENCFF203IZG/@@download/ENCFF203IZG.bed.gz
TF ChIP-seq	ENCSR038DJJ	ENCFF563HRQ	bed narrowPeak	peaks and background as input for IDR	GRCh38	SMAD1	ENCODE3 GRCh38	ENCODE3	b27a2fd39211f8da7a6a39f6d249d22d	ENCFF563HRQ.bed.gz	https://www.encodeproject.org/files/ENCFF563HRQ/@@download/ENCFF563HRQ.bed.gz
TF ChIP-seq	ENCSR038DJJ	ENCFF378JOP	bed narrowPeak	peaks and background as input for IDR	GRCh38	SMAD1	ENCODE3 GRCh38	ENCODE3	d801f1cf9185c00a1f9f2a3a57990e29	ENCFF378JOP.bed.gz	https://www.encodeproject.org/files/ENCFF378JOP/@@download/ENCFF378JOP.bed.gz
TF ChIP-seq	ENCSR038DJJ	ENCFF084BUP	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	SMAD1	ENCODE3 GRCh38	ENCODE3	fd1b4333e0049b41fe0deec2b3de53df	ENCFF084BUP.bed.gz	https://www.encodeproject.org/files/ENCFF084BUP/@@download/ENCFF084BUP.bed.gz
TF ChIP-seq	ENCSR038DJJ	ENCFF012KDB	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	SMAD1	ENCODE3 GRCh38	ENCODE3	2785b111587f478842a28882a47655b6	ENCFF012KDB.bed.gz	https://www.encodeproject.org/files/ENCFF012KDB/@@download/ENCFF012KDB.bed.gz
TF ChIP-seq	ENCSR038DJJ	ENCFF512PHR	bigWig	signal p-value	GRCh38	SMAD1	ENCODE4 v1.6.1 GRCh38	ENCODE3	a8fd4a4bf5d9fb3d0a2f07a24ce4168d	ENCFF512PHR.bigWig	https://www.encodeproject.org/files/ENCFF512PHR/@@download/ENCFF512PHR.bigWig
TF ChIP-seq	ENCSR038DJJ	ENCFF500DJF	bigWig	fold change over control	GRCh38	SMAD1	ENCODE4 v1.6.1 GRCh38	ENCODE3	ccc3718849014bdc7857b9c410ac5587	ENCFF500DJF.bigWig	https://www.encodeproject.org/files/ENCFF500DJF/@@download/ENCFF500DJF.bigWig
TF ChIP-seq	ENCSR038DJJ	ENCFF606JZC	bigWig	fold change over control	GRCh38	SMAD1	ENCODE4 v1.6.1 GRCh38	ENCODE3	ea1c07ad37887774faffd980753050ba	ENCFF606JZC.bigWig	https://www.encodeproject.org/files/ENCFF606JZC/@@download/ENCFF606JZC.bigWig
TF ChIP-seq	ENCSR038DJJ	ENCFF980CWC	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	SMAD1	ENCODE4 v1.6.1 GRCh38	ENCODE3	c1ec420ea8ce7ef2ed870bbbecdbe166	ENCFF980CWC.bed.gz	https://www.encodeproject.org/files/ENCFF980CWC/@@download/ENCFF980CWC.bed.gz
TF ChIP-seq	ENCSR038DJJ	ENCFF572QFW	bigWig	signal p-value	GRCh38	SMAD1	ENCODE4 v1.6.1 GRCh38	ENCODE3	4db327e3cb210796b80081b86a682aae	ENCFF572QFW.bigWig	https://www.encodeproject.org/files/ENCFF572QFW/@@download/ENCFF572QFW.bigWig
TF ChIP-seq	ENCSR038DJJ	ENCFF264YBK	bigWig	fold change over control	GRCh38	SMAD1	ENCODE4 v1.6.1 GRCh38	ENCODE3	b3db986dfd01e9cedb0795aeeca611c7	ENCFF264YBK.bigWig	https://www.encodeproject.org/files/ENCFF264YBK/@@download/ENCFF264YBK.bigWig
TF ChIP-seq	ENCSR038DJJ	ENCFF171SVH	bed narrowPeak	IDR thresholded peaks	GRCh38	SMAD1	ENCODE4 v1.6.1 GRCh38	ENCODE3	11febef152fc87fb9afe2998899f7630	ENCFF171SVH.bed.gz	https://www.encodeproject.org/files/ENCFF171SVH/@@download/ENCFF171SVH.bed.gz
TF ChIP-seq	ENCSR038DJJ	ENCFF370VNR	bigWig	signal p-value	GRCh38	SMAD1	ENCODE4 v1.6.1 GRCh38	ENCODE3	277bca71f80e71d520d2219ff035a239	ENCFF370VNR.bigWig	https://www.encodeproject.org/files/ENCFF370VNR/@@download/ENCFF370VNR.bigWig
TF ChIP-seq	ENCSR038DJJ	ENCFF629QDZ	bed narrowPeak	IDR thresholded peaks	GRCh38	SMAD1	ENCODE4 v1.6.1 GRCh38	ENCODE3	b1bd4af7dedcf7d3ed6316e59cc2b477	ENCFF629QDZ.bed.gz	https://www.encodeproject.org/files/ENCFF629QDZ/@@download/ENCFF629QDZ.bed.gz
TF ChIP-seq	ENCSR038DJJ	ENCFF120PGJ	bed narrowPeak	IDR thresholded peaks	GRCh38	SMAD1	ENCODE4 v1.6.1 GRCh38	ENCODE3	f20ac1ffe1eb3592cb39f3dd109e912f	ENCFF120PGJ.bed.gz	https://www.encodeproject.org/files/ENCFF120PGJ/@@download/ENCFF120PGJ.bed.gz
TF ChIP-seq	ENCSR486IFJ	ENCFF402PFN	bigWig	signal p-value	GRCh38	ESRRA	ENCODE3 GRCh38	ENCODE3	72e8704dbac70d0d6c15c6681a32080c	ENCFF402PFN.bigWig	https://www.encodeproject.org/files/ENCFF402PFN/@@download/ENCFF402PFN.bigWig
TF ChIP-seq	ENCSR486IFJ	ENCFF978QFJ	bigWig	signal p-value	GRCh38	ESRRA	ENCODE3 GRCh38	ENCODE3	5df610fd192561b04032361e903b0ba5	ENCFF978QFJ.bigWig	https://www.encodeproject.org/files/ENCFF978QFJ/@@download/ENCFF978QFJ.bigWig
TF ChIP-seq	ENCSR486IFJ	ENCFF708ZYK	bigWig	signal p-value	GRCh38	ESRRA	ENCODE3 GRCh38	ENCODE3	573987e61610641e21abec800d58493c	ENCFF708ZYK.bigWig	https://www.encodeproject.org/files/ENCFF708ZYK/@@download/ENCFF708ZYK.bigWig
TF ChIP-seq	ENCSR486IFJ	ENCFF194PEZ	bigWig	fold change over control	GRCh38	ESRRA	ENCODE3 GRCh38	ENCODE3	d6c2864f25ee4c478ce8a875989ef0da	ENCFF194PEZ.bigWig	https://www.encodeproject.org/files/ENCFF194PEZ/@@download/ENCFF194PEZ.bigWig
TF ChIP-seq	ENCSR486IFJ	ENCFF515CCA	bigWig	fold change over control	GRCh38	ESRRA	ENCODE3 GRCh38	ENCODE3	284c42892a7aae501f37ebf5ad763ef4	ENCFF515CCA.bigWig	https://www.encodeproject.org/files/ENCFF515CCA/@@download/ENCFF515CCA.bigWig
TF ChIP-seq	ENCSR486IFJ	ENCFF241ISR	bigWig	fold change over control	GRCh38	ESRRA	ENCODE3 GRCh38	ENCODE3	7e5018ad15c5bbda3bd15549f32ce172	ENCFF241ISR.bigWig	https://www.encodeproject.org/files/ENCFF241ISR/@@download/ENCFF241ISR.bigWig
TF ChIP-seq	ENCSR486IFJ	ENCFF936WPW	bed narrowPeak	peaks and background as input for IDR	GRCh38	ESRRA	ENCODE3 GRCh38	ENCODE3	e7f4b0c75e14fbd99a48dadaec25ac20	ENCFF936WPW.bed.gz	https://www.encodeproject.org/files/ENCFF936WPW/@@download/ENCFF936WPW.bed.gz
TF ChIP-seq	ENCSR486IFJ	ENCFF833IMP	bed narrowPeak	peaks and background as input for IDR	GRCh38	ESRRA	ENCODE3 GRCh38	ENCODE3	161f9074b0ad77ad6b09990f6a0d57a3	ENCFF833IMP.bed.gz	https://www.encodeproject.org/files/ENCFF833IMP/@@download/ENCFF833IMP.bed.gz
TF ChIP-seq	ENCSR486IFJ	ENCFF944XDI	bed narrowPeak	peaks and background as input for IDR	GRCh38	ESRRA	ENCODE3 GRCh38	ENCODE3	3e3fce687a5de40c4f8e897f39351a9a	ENCFF944XDI.bed.gz	https://www.encodeproject.org/files/ENCFF944XDI/@@download/ENCFF944XDI.bed.gz
TF ChIP-seq	ENCSR486IFJ	ENCFF038PPG	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	ESRRA	ENCODE3 GRCh38	ENCODE3	b454808d7e4189ea74ef12d1ad33b5a2	ENCFF038PPG.bed.gz	https://www.encodeproject.org/files/ENCFF038PPG/@@download/ENCFF038PPG.bed.gz
TF ChIP-seq	ENCSR486IFJ	ENCFF592GWM	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	ESRRA	ENCODE3 GRCh38	ENCODE3	9c784f26d319aa77a01800ad900d28ba	ENCFF592GWM.bed.gz	https://www.encodeproject.org/files/ENCFF592GWM/@@download/ENCFF592GWM.bed.gz
TF ChIP-seq	ENCSR486IFJ	ENCFF205QPB	bigWig	signal p-value	GRCh38	ESRRA	ENCODE4 v1.6.1 GRCh38	ENCODE3	92bc551712038523c50022d610f6c2bf	ENCFF205QPB.bigWig	https://www.encodeproject.org/files/ENCFF205QPB/@@download/ENCFF205QPB.bigWig
TF ChIP-seq	ENCSR486IFJ	ENCFF149VXV	bigWig	fold change over control	GRCh38	ESRRA	ENCODE4 v1.6.1 GRCh38	ENCODE3	c935490b0994d6994dcbf85569b73579	ENCFF149VXV.bigWig	https://www.encodeproject.org/files/ENCFF149VXV/@@download/ENCFF149VXV.bigWig
TF ChIP-seq	ENCSR486IFJ	ENCFF345ZBG	bigWig	signal p-value	GRCh38	ESRRA	ENCODE4 v1.6.1 GRCh38	ENCODE3	18b39dc046177db484bac9a08b6dfd74	ENCFF345ZBG.bigWig	https://www.encodeproject.org/files/ENCFF345ZBG/@@download/ENCFF345ZBG.bigWig
TF ChIP-seq	ENCSR486IFJ	ENCFF184VLV	bed narrowPeak	IDR thresholded peaks	GRCh38	ESRRA	ENCODE4 v1.6.1 GRCh38	ENCODE3	26c5875ed17f580d92e5fe9214bde398	ENCFF184VLV.bed.gz	https://www.encodeproject.org/files/ENCFF184VLV/@@download/ENCFF184VLV.bed.gz
TF ChIP-seq	ENCSR486IFJ	ENCFF292QUD	bigWig	fold change over control	GRCh38	ESRRA	ENCODE4 v1.6.1 GRCh38	ENCODE3	57c2f1c46313f047788e2926948489b2	ENCFF292QUD.bigWig	https://www.encodeproject.org/files/ENCFF292QUD/@@download/ENCFF292QUD.bigWig
TF ChIP-seq	ENCSR486IFJ	ENCFF365EJL	bigWig	signal p-value	GRCh38	ESRRA	ENCODE4 v1.6.1 GRCh38	ENCODE3	621a201a83a13951bc37303e38df0e99	ENCFF365EJL.bigWig	https://www.encodeproject.org/files/ENCFF365EJL/@@download/ENCFF365EJL.bigWig
TF ChIP-seq	ENCSR486IFJ	ENCFF038YZT	bigWig	fold change over control	GRCh38	ESRRA	ENCODE4 v1.6.1 GRCh38	ENCODE3	4c81faaf9ee01874fc22d7040bc4c052	ENCFF038YZT.bigWig	https://www.encodeproject.org/files/ENCFF038YZT/@@download/ENCFF038YZT.bigWig
TF ChIP-seq	ENCSR486IFJ	ENCFF701CIO	bed narrowPeak	IDR thresholded peaks	GRCh38	ESRRA	ENCODE4 v1.6.1 GRCh38	ENCODE3	20e101c0520bae62bd517dc4b0a0d060	ENCFF701CIO.bed.gz	https://www.encodeproject.org/files/ENCFF701CIO/@@download/ENCFF701CIO.bed.gz
TF ChIP-seq	ENCSR486IFJ	ENCFF588QRH	bed narrowPeak	IDR thresholded peaks	GRCh38	ESRRA	ENCODE4 v1.6.1 GRCh38	ENCODE3	1fde72ee7ee29603dd173b55c9ac5813	ENCFF588QRH.bed.gz	https://www.encodeproject.org/files/ENCFF588QRH/@@download/ENCFF588QRH.bed.gz
TF ChIP-seq	ENCSR486IFJ	ENCFF015PUY	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	ESRRA	ENCODE4 v1.6.1 GRCh38	ENCODE3	7c958e01d16415b2d27dfff9ddae9e36	ENCFF015PUY.bed.gz	https://www.encodeproject.org/files/ENCFF015PUY/@@download/ENCFF015PUY.bed.gz
TF ChIP-seq	ENCSR107RHZ	ENCFF255BZW	bigWig	signal p-value	GRCh38	YBX1	ENCODE3 GRCh38	ENCODE3	7490d44340b7503acd8d36b0f7a2e435	ENCFF255BZW.bigWig	https://www.encodeproject.org/files/ENCFF255BZW/@@download/ENCFF255BZW.bigWig
TF ChIP-seq	ENCSR107RHZ	ENCFF521AAB	bigWig	signal p-value	GRCh38	YBX1	ENCODE3 GRCh38	ENCODE3	3b637559db7bc23e892996ade3092592	ENCFF521AAB.bigWig	https://www.encodeproject.org/files/ENCFF521AAB/@@download/ENCFF521AAB.bigWig
TF ChIP-seq	ENCSR107RHZ	ENCFF387BIY	bigWig	signal p-value	GRCh38	YBX1	ENCODE3 GRCh38	ENCODE3	eacc14fefa1dfd2f4aa9dc6c33799771	ENCFF387BIY.bigWig	https://www.encodeproject.org/files/ENCFF387BIY/@@download/ENCFF387BIY.bigWig
TF ChIP-seq	ENCSR107RHZ	ENCFF855CIO	bigWig	fold change over control	GRCh38	YBX1	ENCODE3 GRCh38	ENCODE3	f91cd0d1801e03ffc51fa9cea10f1ecc	ENCFF855CIO.bigWig	https://www.encodeproject.org/files/ENCFF855CIO/@@download/ENCFF855CIO.bigWig
TF ChIP-seq	ENCSR107RHZ	ENCFF157UGB	bigWig	fold change over control	GRCh38	YBX1	ENCODE3 GRCh38	ENCODE3	add4ae2160051b5616ec716c4edd17ed	ENCFF157UGB.bigWig	https://www.encodeproject.org/files/ENCFF157UGB/@@download/ENCFF157UGB.bigWig
TF ChIP-seq	ENCSR107RHZ	ENCFF454AJP	bigWig	fold change over control	GRCh38	YBX1	ENCODE3 GRCh38	ENCODE3	dc2cd58eb32b3677698782712447743b	ENCFF454AJP.bigWig	https://www.encodeproject.org/files/ENCFF454AJP/@@download/ENCFF454AJP.bigWig
TF ChIP-seq	ENCSR107RHZ	ENCFF973DVW	bed narrowPeak	peaks and background as input for IDR	GRCh38	YBX1	ENCODE3 GRCh38	ENCODE3	54fb633d2eece5a1f6e510ccce8eafba	ENCFF973DVW.bed.gz	https://www.encodeproject.org/files/ENCFF973DVW/@@download/ENCFF973DVW.bed.gz
TF ChIP-seq	ENCSR107RHZ	ENCFF918CHH	bed narrowPeak	peaks and background as input for IDR	GRCh38	YBX1	ENCODE3 GRCh38	ENCODE3	d7556b845affe37a5c42772f8c80c1bb	ENCFF918CHH.bed.gz	https://www.encodeproject.org/files/ENCFF918CHH/@@download/ENCFF918CHH.bed.gz
TF ChIP-seq	ENCSR107RHZ	ENCFF902FVT	bed narrowPeak	peaks and background as input for IDR	GRCh38	YBX1	ENCODE3 GRCh38	ENCODE3	0d7cf528abea37e1f61ff21969efcf50	ENCFF902FVT.bed.gz	https://www.encodeproject.org/files/ENCFF902FVT/@@download/ENCFF902FVT.bed.gz
TF ChIP-seq	ENCSR107RHZ	ENCFF740JCX	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	YBX1	ENCODE3 GRCh38	ENCODE3	14d7be275e791a1a1db454b1e27c4fc6	ENCFF740JCX.bed.gz	https://www.encodeproject.org/files/ENCFF740JCX/@@download/ENCFF740JCX.bed.gz
TF ChIP-seq	ENCSR107RHZ	ENCFF520DIY	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	YBX1	ENCODE3 GRCh38	ENCODE3	9fe8d8108be9a9a2a89fc11da7c04f03	ENCFF520DIY.bed.gz	https://www.encodeproject.org/files/ENCFF520DIY/@@download/ENCFF520DIY.bed.gz
TF ChIP-seq	ENCSR107RHZ	ENCFF513HYL	bigWig	signal p-value	GRCh38	YBX1	ENCODE4 v1.7.1 GRCh38	ENCODE3	3049011333b5fc2420a578d1f9c99092	ENCFF513HYL.bigWig	https://www.encodeproject.org/files/ENCFF513HYL/@@download/ENCFF513HYL.bigWig
TF ChIP-seq	ENCSR107RHZ	ENCFF074TDK	bigWig	fold change over control	GRCh38	YBX1	ENCODE4 v1.7.1 GRCh38	ENCODE3	07f5a48086dc8821fd414bbb91a8dadc	ENCFF074TDK.bigWig	https://www.encodeproject.org/files/ENCFF074TDK/@@download/ENCFF074TDK.bigWig
TF ChIP-seq	ENCSR107RHZ	ENCFF695FYY	bigWig	signal p-value	GRCh38	YBX1	ENCODE4 v1.7.1 GRCh38	ENCODE3	db66b0061581d6457a863ff7b705fdbd	ENCFF695FYY.bigWig	https://www.encodeproject.org/files/ENCFF695FYY/@@download/ENCFF695FYY.bigWig
