Assay	Index_Experiment	Index_File	File_Format	File_Type	Output_Type	Genome	Target	Bio_Replicates	Analysis	Analysis_Version	md5sum	File_Name	File_URL
TF ChIP-seq	ENCSR657JLK	ENCFF947JQN	bigWig	bigWig	fold change over control	GRCh38	SIN3B	5, 6	ENCODE4 v1.6.1 GRCh38	ENCODE4	de2f93b257f7aee004f779a47638ec76	ENCFF947JQN.bigWig	https://www.encodeproject.org/files/ENCFF947JQN/@@download/ENCFF947JQN.bigWig
TF ChIP-seq	ENCSR712KVZ	ENCFF078UFB	bigWig	bigWig	fold change over control	GRCh38	ZNF324	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	feecd6dc0753266ee5761b5aa19dd6b4	ENCFF078UFB.bigWig	https://www.encodeproject.org/files/ENCFF078UFB/@@download/ENCFF078UFB.bigWig
TF ChIP-seq	ENCSR692RET	ENCFF513THY	bigWig	bigWig	fold change over control	GRCh38	NR4A1	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	16d838cbb20ed15c2c2fed1823b04fb3	ENCFF513THY.bigWig	https://www.encodeproject.org/files/ENCFF513THY/@@download/ENCFF513THY.bigWig
TF ChIP-seq	ENCSR686EYO	ENCFF424AYZ	bigWig	bigWig	fold change over control	GRCh38	KHSRP	3, 4	ENCODE4 v1.6.1 GRCh38	ENCODE4	a34825d774bc7a3662d8051dd2cda399	ENCFF424AYZ.bigWig	https://www.encodeproject.org/files/ENCFF424AYZ/@@download/ENCFF424AYZ.bigWig
TF ChIP-seq	ENCSR325DER	ENCFF641KPE	bigWig	bigWig	fold change over control	GRCh38	NR3C1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	01fc81daf9eda601d71ef279e7e4badd	ENCFF641KPE.bigWig	https://www.encodeproject.org/files/ENCFF641KPE/@@download/ENCFF641KPE.bigWig
TF ChIP-seq	ENCSR547LKC	ENCFF943WWP	bigWig	bigWig	fold change over control	GRCh38	GATAD2B	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	e8428b214bf51974ae65ba8fea3b83a4	ENCFF943WWP.bigWig	https://www.encodeproject.org/files/ENCFF943WWP/@@download/ENCFF943WWP.bigWig
TF ChIP-seq	ENCSR946BXO	ENCFF431CIQ	bigWig	bigWig	fold change over control	GRCh38	BRCA1	1, 2	ENCODE4 v1.5.0 GRCh38	ENCODE4	6effb4fdfd11952cfa8cde5209d89b11	ENCFF431CIQ.bigWig	https://www.encodeproject.org/files/ENCFF431CIQ/@@download/ENCFF431CIQ.bigWig
TF ChIP-seq	ENCSR861UWB	ENCFF361GYK	bigWig	bigWig	fold change over control	GRCh38	HOXB6	1, 2	ENCODE4 v1.5.1 GRCh38	ENCODE4	10e3bebe81c70143de1aedca42c5efa8	ENCFF361GYK.bigWig	https://www.encodeproject.org/files/ENCFF361GYK/@@download/ENCFF361GYK.bigWig
TF ChIP-seq	ENCSR873LYH	ENCFF403IUH	bigWig	bigWig	fold change over control	GRCh38	MLX	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	9ec3d3f06d30a9e0d95608b60d3b15ff	ENCFF403IUH.bigWig	https://www.encodeproject.org/files/ENCFF403IUH/@@download/ENCFF403IUH.bigWig
TF ChIP-seq	ENCSR504HOI	ENCFF333BPH	bigWig	bigWig	fold change over control	GRCh38	SRF	2, 3	ENCODE4 v1.5.1 GRCh38	ENCODE4	f1458704ba258eceb22af5ad35e8e9b4	ENCFF333BPH.bigWig	https://www.encodeproject.org/files/ENCFF333BPH/@@download/ENCFF333BPH.bigWig
TF ChIP-seq	ENCSR829UCH	ENCFF555JYG	bigWig	bigWig	fold change over control	GRCh38	NFXL1	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	57fad266de9f38ef0e4cbe2692bbf2a4	ENCFF555JYG.bigWig	https://www.encodeproject.org/files/ENCFF555JYG/@@download/ENCFF555JYG.bigWig
TF ChIP-seq	ENCSR249BHQ	ENCFF509TWP	bigWig	bigWig	fold change over control	GRCh38	ZNF592	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	168c4e0cf9fb244ca296bb560705d235	ENCFF509TWP.bigWig	https://www.encodeproject.org/files/ENCFF509TWP/@@download/ENCFF509TWP.bigWig
TF ChIP-seq	ENCSR971EWR	ENCFF042WYK	bigWig	bigWig	fold change over control	GRCh38	ETV5	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	708d9ae6b28108c1216adfed0dcf90e5	ENCFF042WYK.bigWig	https://www.encodeproject.org/files/ENCFF042WYK/@@download/ENCFF042WYK.bigWig
TF ChIP-seq	ENCSR222TVA	ENCFF958WHT	bigWig	bigWig	fold change over control	GRCh38	ZNF785	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	abb38eb64abdee955f1b680cbef1c41f	ENCFF958WHT.bigWig	https://www.encodeproject.org/files/ENCFF958WHT/@@download/ENCFF958WHT.bigWig
TF ChIP-seq	ENCSR854MCV	ENCFF843BFO	bigWig	bigWig	fold change over control	GRCh38	IRF1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	5a94871fe9e591d1ebcbc7807351f0a5	ENCFF843BFO.bigWig	https://www.encodeproject.org/files/ENCFF843BFO/@@download/ENCFF843BFO.bigWig
TF ChIP-seq	ENCSR158RYZ	ENCFF403PIA	bigWig	bigWig	fold change over control	GRCh38	ZBTB40	3, 4	ENCODE4 v1.6.1 GRCh38	ENCODE4	29e6a5556a3f3bda6ff782d9447abc5a	ENCFF403PIA.bigWig	https://www.encodeproject.org/files/ENCFF403PIA/@@download/ENCFF403PIA.bigWig
TF ChIP-seq	ENCSR910JAI	ENCFF403TML	bigWig	bigWig	fold change over control	GRCh38	NCOR1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	c42f1ecac2a61b1f61ffcdd51cf065b7	ENCFF403TML.bigWig	https://www.encodeproject.org/files/ENCFF403TML/@@download/ENCFF403TML.bigWig
TF ChIP-seq	ENCSR138SFL	ENCFF929XGH	bigWig	bigWig	fold change over control	GRCh38	MCM2	1, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	d1a7f4c279ebb8fa0f97442b65f3cef6	ENCFF929XGH.bigWig	https://www.encodeproject.org/files/ENCFF929XGH/@@download/ENCFF929XGH.bigWig
TF ChIP-seq	ENCSR086FZL	ENCFF622NOI	bigWig	bigWig	fold change over control	GRCh38	KAT8	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	df737fb81bf409c8490a1fdaae6cd1af	ENCFF622NOI.bigWig	https://www.encodeproject.org/files/ENCFF622NOI/@@download/ENCFF622NOI.bigWig
TF ChIP-seq	ENCSR474CVP	ENCFF436LBX	bigWig	bigWig	fold change over control	GRCh38	TRIM28	1, 3	ENCODE4 v1.6.1 GRCh38	ENCODE4	a539cc970e4f4696ad22492543e2528d	ENCFF436LBX.bigWig	https://www.encodeproject.org/files/ENCFF436LBX/@@download/ENCFF436LBX.bigWig
TF ChIP-seq	ENCSR497VFH	ENCFF236EGW	bigWig	bigWig	fold change over control	GRCh38	ZNF639	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	57e6d219db1ea16d8aeea5e9391ad7b2	ENCFF236EGW.bigWig	https://www.encodeproject.org/files/ENCFF236EGW/@@download/ENCFF236EGW.bigWig
TF ChIP-seq	ENCSR167KBO	ENCFF364MPH	bigWig	bigWig	fold change over control	GRCh38	ZNF316	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	b910353eb7c358448ca1ed5e36f75abb	ENCFF364MPH.bigWig	https://www.encodeproject.org/files/ENCFF364MPH/@@download/ENCFF364MPH.bigWig
TF ChIP-seq	ENCSR819LHG	ENCFF887BCD	bigWig	bigWig	fold change over control	GRCh38	FOXA1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	7b7cec32d32c4993d5af725a81676209	ENCFF887BCD.bigWig	https://www.encodeproject.org/files/ENCFF887BCD/@@download/ENCFF887BCD.bigWig
TF ChIP-seq	ENCSR707QWA	ENCFF667ZBO	bigWig	bigWig	fold change over control	GRCh38	NR2F6	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	9b50fd75b624318317a4df8956bb4990	ENCFF667ZBO.bigWig	https://www.encodeproject.org/files/ENCFF667ZBO/@@download/ENCFF667ZBO.bigWig
TF ChIP-seq	ENCSR628APV	ENCFF175WPB	bigWig	bigWig	fold change over control	GRCh38	MCM5	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	ed6c9b3ff1a1922ddc8983b0f6094827	ENCFF175WPB.bigWig	https://www.encodeproject.org/files/ENCFF175WPB/@@download/ENCFF175WPB.bigWig
TF ChIP-seq	ENCSR331GDC	ENCFF625DNM	bigWig	bigWig	fold change over control	GRCh38	ZBTB11	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	dd9c220eef65630b04406363b95ad4c0	ENCFF625DNM.bigWig	https://www.encodeproject.org/files/ENCFF625DNM/@@download/ENCFF625DNM.bigWig
TF ChIP-seq	ENCSR175SZH	ENCFF872JMF	bigWig	bigWig	fold change over control	GRCh38	ZSCAN29	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	d044d88511237a4f371d6dcab2d8d751	ENCFF872JMF.bigWig	https://www.encodeproject.org/files/ENCFF872JMF/@@download/ENCFF872JMF.bigWig
TF ChIP-seq	ENCSR494PWZ	ENCFF047UWV	bigWig	bigWig	fold change over control	GRCh38	ZC3H8	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	ceb045373f32047deff6724553c7d9bf	ENCFF047UWV.bigWig	https://www.encodeproject.org/files/ENCFF047UWV/@@download/ENCFF047UWV.bigWig
TF ChIP-seq	ENCSR948VFL	ENCFF957MXZ	bigWig	bigWig	fold change over control	GRCh38	IKZF1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	a6efeee284504caadb46b0fcb1e282e5	ENCFF957MXZ.bigWig	https://www.encodeproject.org/files/ENCFF957MXZ/@@download/ENCFF957MXZ.bigWig
TF ChIP-seq	ENCSR990AZC	ENCFF062GMD	bigWig	bigWig	fold change over control	GRCh38	MCM3	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	9ec2e0514189a1705519cf9eaf7a9e52	ENCFF062GMD.bigWig	https://www.encodeproject.org/files/ENCFF062GMD/@@download/ENCFF062GMD.bigWig
TF ChIP-seq	ENCSR439OCL	ENCFF291YGU	bigWig	bigWig	fold change over control	GRCh38	ZNF407	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	10bffec037129bf43991d11bf4f5a47b	ENCFF291YGU.bigWig	https://www.encodeproject.org/files/ENCFF291YGU/@@download/ENCFF291YGU.bigWig
TF ChIP-seq	ENCSR298JCG	ENCFF139XJA	bigWig	bigWig	fold change over control	GRCh38	NCOR1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	e17088bb310647b087c0bb9b2f3613d0	ENCFF139XJA.bigWig	https://www.encodeproject.org/files/ENCFF139XJA/@@download/ENCFF139XJA.bigWig
TF ChIP-seq	ENCSR349TZO	ENCFF323ZHL	bigWig	bigWig	fold change over control	GRCh38	NCOA2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	adb9c505633b60f6ac76e798fd72e467	ENCFF323ZHL.bigWig	https://www.encodeproject.org/files/ENCFF323ZHL/@@download/ENCFF323ZHL.bigWig
TF ChIP-seq	ENCSR957LDM	ENCFF753EQS	bigWig	bigWig	fold change over control	GRCh38	TRIM24	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	1f7350c1c21f09d1c3d2e8008e773125	ENCFF753EQS.bigWig	https://www.encodeproject.org/files/ENCFF753EQS/@@download/ENCFF753EQS.bigWig
TF ChIP-seq	ENCSR808AKZ	ENCFF957TCK	bigWig	bigWig	fold change over control	GRCh38	BCOR	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	7fc89c9db0b7cdf5fcc169a06714fedf	ENCFF957TCK.bigWig	https://www.encodeproject.org/files/ENCFF957TCK/@@download/ENCFF957TCK.bigWig
TF ChIP-seq	ENCSR744WOO	ENCFF023QKJ	bigWig	bigWig	fold change over control	GRCh38	TCF12	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	1bd36f85289b643b43763d91ca48c748	ENCFF023QKJ.bigWig	https://www.encodeproject.org/files/ENCFF023QKJ/@@download/ENCFF023QKJ.bigWig
TF ChIP-seq	ENCSR621ATC	ENCFF996GZR	bigWig	bigWig	fold change over control	GRCh38	ZNF184	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	b5ad7158f4db9d58c3cdbeb9627d8349	ENCFF996GZR.bigWig	https://www.encodeproject.org/files/ENCFF996GZR/@@download/ENCFF996GZR.bigWig
TF ChIP-seq	ENCSR168CEE	ENCFF428DEK	bigWig	bigWig	fold change over control	GRCh38	NCOA6	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	47ebd94038651cf49813119aa31dab94	ENCFF428DEK.bigWig	https://www.encodeproject.org/files/ENCFF428DEK/@@download/ENCFF428DEK.bigWig
TF ChIP-seq	ENCSR230PTV	ENCFF628FPX	bigWig	bigWig	fold change over control	GRCh38	ZBTB2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	b400da69c30999da18ba2127c768a92b	ENCFF628FPX.bigWig	https://www.encodeproject.org/files/ENCFF628FPX/@@download/ENCFF628FPX.bigWig
TF ChIP-seq	ENCSR028UIU	ENCFF042VZA	bigWig	bigWig	fold change over control	GRCh38	ATF3	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	9a9ecb4761a5bd96de3bb622302ee721	ENCFF042VZA.bigWig	https://www.encodeproject.org/files/ENCFF042VZA/@@download/ENCFF042VZA.bigWig
TF ChIP-seq	ENCSR996ESX	ENCFF227FLD	bigWig	bigWig	fold change over control	GRCh38	NFRKB	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	0e6f37065e21a834188abb64445b13f9	ENCFF227FLD.bigWig	https://www.encodeproject.org/files/ENCFF227FLD/@@download/ENCFF227FLD.bigWig
TF ChIP-seq	ENCSR760UVO	ENCFF835ULR	bigWig	bigWig	fold change over control	GRCh38	KLF16	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	06ab87a8dfb0e70089c2d1142d4fb607	ENCFF835ULR.bigWig	https://www.encodeproject.org/files/ENCFF835ULR/@@download/ENCFF835ULR.bigWig
TF ChIP-seq	ENCSR949NVY	ENCFF900SQF	bigWig	bigWig	fold change over control	GRCh38	ZNF639	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	09008656045d0c15bc20c1c4fcc43f9e	ENCFF900SQF.bigWig	https://www.encodeproject.org/files/ENCFF900SQF/@@download/ENCFF900SQF.bigWig
TF ChIP-seq	ENCSR343IFJ	ENCFF592ZQX	bigWig	bigWig	fold change over control	GRCh38	CC2D1A	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	9121cf233dfa9c691c70022913207b55	ENCFF592ZQX.bigWig	https://www.encodeproject.org/files/ENCFF592ZQX/@@download/ENCFF592ZQX.bigWig
TF ChIP-seq	ENCSR764YDL	ENCFF044RVK	bigWig	bigWig	fold change over control	GRCh38	NR0B1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	baed55dbbf00b3f517e18fc29b324c55	ENCFF044RVK.bigWig	https://www.encodeproject.org/files/ENCFF044RVK/@@download/ENCFF044RVK.bigWig
TF ChIP-seq	ENCSR257AFV	ENCFF822VPQ	bigWig	bigWig	fold change over control	GRCh38	ZNF76	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	9da3f9963c9fd50b9074bb2e656da8ad	ENCFF822VPQ.bigWig	https://www.encodeproject.org/files/ENCFF822VPQ/@@download/ENCFF822VPQ.bigWig
TF ChIP-seq	ENCSR157TCS	ENCFF699ZXR	bigWig	bigWig	fold change over control	GRCh38	SMARCE1	1, 2	ENCODE4 v1.7.1 GRCh38	ENCODE4	51af3cf2e103b4654debd2860aabfd25	ENCFF699ZXR.bigWig	https://www.encodeproject.org/files/ENCFF699ZXR/@@download/ENCFF699ZXR.bigWig
TF ChIP-seq	ENCSR360HRA	ENCFF557GFQ	bigWig	bigWig	fold change over control	GRCh38	KDM1A	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	5a08911f218c94032639d056d1db71c8	ENCFF557GFQ.bigWig	https://www.encodeproject.org/files/ENCFF557GFQ/@@download/ENCFF557GFQ.bigWig
TF ChIP-seq	ENCSR803EKW	ENCFF400ZAU	bigWig	bigWig	fold change over control	GRCh38	NCOA2	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	275a78ff65e972061526b7a1a162c62b	ENCFF400ZAU.bigWig	https://www.encodeproject.org/files/ENCFF400ZAU/@@download/ENCFF400ZAU.bigWig
TF ChIP-seq	ENCSR740NPG	ENCFF146XNW	bigWig	bigWig	fold change over control	GRCh38	BACH1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	5882f7685fa687b1fc07f3b8c24eded1	ENCFF146XNW.bigWig	https://www.encodeproject.org/files/ENCFF146XNW/@@download/ENCFF146XNW.bigWig
TF ChIP-seq	ENCSR920ASP	ENCFF572ZZW	bigWig	bigWig	fold change over control	GRCh38	ZFX	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	eda56829f103ef0a45510a88ed233b58	ENCFF572ZZW.bigWig	https://www.encodeproject.org/files/ENCFF572ZZW/@@download/ENCFF572ZZW.bigWig
TF ChIP-seq	ENCSR033NQK	ENCFF034OVA	bigWig	bigWig	fold change over control	GRCh38	ZNF830	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	bf2eefc76174467096ca5036bf4f1c40	ENCFF034OVA.bigWig	https://www.encodeproject.org/files/ENCFF034OVA/@@download/ENCFF034OVA.bigWig
TF ChIP-seq	ENCSR580IAO	ENCFF736ZOP	bigWig	bigWig	fold change over control	GRCh38	ZNF197	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	f0a458d9c60883fe8c8779482da259a7	ENCFF736ZOP.bigWig	https://www.encodeproject.org/files/ENCFF736ZOP/@@download/ENCFF736ZOP.bigWig
TF ChIP-seq	ENCSR848AOP	ENCFF338KQK	bigWig	bigWig	fold change over control	GRCh38	RBM22	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	ad15cf81a0cc3afbd0d5b1d1416c3ce4	ENCFF338KQK.bigWig	https://www.encodeproject.org/files/ENCFF338KQK/@@download/ENCFF338KQK.bigWig
TF ChIP-seq	ENCSR011PEI	ENCFF542QIO	bigWig	bigWig	fold change over control	GRCh38	ZNF175	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	8390a9615d42593bb944eb886b8ab3ec	ENCFF542QIO.bigWig	https://www.encodeproject.org/files/ENCFF542QIO/@@download/ENCFF542QIO.bigWig
TF ChIP-seq	ENCSR899GSH	ENCFF209GHK	bigWig	bigWig	fold change over control	GRCh38	RBM34	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	66c376c9ca934218607433f8422abab6	ENCFF209GHK.bigWig	https://www.encodeproject.org/files/ENCFF209GHK/@@download/ENCFF209GHK.bigWig
TF ChIP-seq	ENCSR178DEG	ENCFF002KIE	bigWig	bigWig	fold change over control	GRCh38	NR2C1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	44ba71629cb83e917c176579a7d6ae62	ENCFF002KIE.bigWig	https://www.encodeproject.org/files/ENCFF002KIE/@@download/ENCFF002KIE.bigWig
TF ChIP-seq	ENCSR091GVJ	ENCFF090IHN	bigWig	bigWig	fold change over control	GRCh38	ATF1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	53d03c73b5bb5cf38c7ed024f7f31d5b	ENCFF090IHN.bigWig	https://www.encodeproject.org/files/ENCFF090IHN/@@download/ENCFF090IHN.bigWig
TF ChIP-seq	ENCSR130PDE	ENCFF669DYX	bigWig	bigWig	fold change over control	GRCh38	NR4A1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	e0b86b1f245d31d36e7dfc3273fb4a0a	ENCFF669DYX.bigWig	https://www.encodeproject.org/files/ENCFF669DYX/@@download/ENCFF669DYX.bigWig
TF ChIP-seq	ENCSR117WTM	ENCFF416MDO	bigWig	bigWig	fold change over control	GRCh38	ZNF24	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	2301f2cc866e3c5378f6fd5f5f11bdda	ENCFF416MDO.bigWig	https://www.encodeproject.org/files/ENCFF416MDO/@@download/ENCFF416MDO.bigWig
TF ChIP-seq	ENCSR336GFK	ENCFF163LYX	bigWig	bigWig	fold change over control	GRCh38	CAMTA2	1, 2	ENCODE4 v1.5.1 GRCh38	ENCODE4	45cbce6f3eb2e6272f9989f3191e363d	ENCFF163LYX.bigWig	https://www.encodeproject.org/files/ENCFF163LYX/@@download/ENCFF163LYX.bigWig
TF ChIP-seq	ENCSR189VXS	ENCFF978FPE	bigWig	bigWig	fold change over control	GRCh38	GTF2F1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	610cbc4cda771e971ab8da61618dea6d	ENCFF978FPE.bigWig	https://www.encodeproject.org/files/ENCFF978FPE/@@download/ENCFF978FPE.bigWig
TF ChIP-seq	ENCSR444MSK	ENCFF100QPF	bigWig	bigWig	fold change over control	GRCh38	RFX7	1, 2	ENCODE4 v1.5.1 GRCh38	ENCODE4	cbeff279ad171b691bea9adf409280da	ENCFF100QPF.bigWig	https://www.encodeproject.org/files/ENCFF100QPF/@@download/ENCFF100QPF.bigWig
TF ChIP-seq	ENCSR116NDV	ENCFF427RJX	bigWig	bigWig	fold change over control	GRCh38	CBFB	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	ccd03c72628eb7678180da8dcd857483	ENCFF427RJX.bigWig	https://www.encodeproject.org/files/ENCFF427RJX/@@download/ENCFF427RJX.bigWig
TF ChIP-seq	ENCSR582IAO	ENCFF106VTZ	bigWig	bigWig	fold change over control	GRCh38	SRF	1, 2	ENCODE4 v1.5.0 GRCh38	ENCODE4	987e993b5a8322c593783dd836c3f76a	ENCFF106VTZ.bigWig	https://www.encodeproject.org/files/ENCFF106VTZ/@@download/ENCFF106VTZ.bigWig
TF ChIP-seq	ENCSR163IUV	ENCFF454IIJ	bigWig	bigWig	fold change over control	GRCh38	MAZ	1, 2	ENCODE4 v1.5.0 GRCh38	ENCODE4	99b2bc8ce851e9fd0a01340e007a4679	ENCFF454IIJ.bigWig	https://www.encodeproject.org/files/ENCFF454IIJ/@@download/ENCFF454IIJ.bigWig
TF ChIP-seq	ENCSR898XMH	ENCFF263UCJ	bigWig	bigWig	fold change over control	GRCh38	ZFP91	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	9132c71e55d790ed96cd75dd1ad5d64e	ENCFF263UCJ.bigWig	https://www.encodeproject.org/files/ENCFF263UCJ/@@download/ENCFF263UCJ.bigWig
TF ChIP-seq	ENCSR000BKR	ENCFF907FLD	bigWig	bigWig	fold change over control	GRCh38	POLR2AphosphoS5	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	18bb46a7d6f46381bedfdedac4b87b2f	ENCFF907FLD.bigWig	https://www.encodeproject.org/files/ENCFF907FLD/@@download/ENCFF907FLD.bigWig
TF ChIP-seq	ENCSR590FLL	ENCFF563XMY	bigWig	bigWig	signal p-value	GRCh38	ZNF347	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	d01e3aa935f311f32991f796582632a6	ENCFF563XMY.bigWig	https://www.encodeproject.org/files/ENCFF563XMY/@@download/ENCFF563XMY.bigWig
TF ChIP-seq	ENCSR536CBU	ENCFF547AGX	bigWig	bigWig	signal p-value	GRCh38	ZBTB9	1, 2	ENCODE4 v1.4.0 GRCh38	ENCODE4	c13833244163ed3ab3f74b13924002eb	ENCFF547AGX.bigWig	https://www.encodeproject.org/files/ENCFF547AGX/@@download/ENCFF547AGX.bigWig
TF ChIP-seq	ENCSR436CZV	ENCFF798FSS	bigWig	bigWig	signal p-value	GRCh38	AFF4	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	def72a79a02e4f8ebf0dcd97572eaeb0	ENCFF798FSS.bigWig	https://www.encodeproject.org/files/ENCFF798FSS/@@download/ENCFF798FSS.bigWig
TF ChIP-seq	ENCSR628DJK	ENCFF612SLN	bigWig	bigWig	signal p-value	GRCh38	ZFX	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	463bcf0afdde94abd96524e4e8cd23da	ENCFF612SLN.bigWig	https://www.encodeproject.org/files/ENCFF612SLN/@@download/ENCFF612SLN.bigWig
TF ChIP-seq	ENCSR924JOW	ENCFF376XVE	bigWig	bigWig	signal p-value	GRCh38	KAT7	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	a071ef7874a9ee3b5581874575578ce3	ENCFF376XVE.bigWig	https://www.encodeproject.org/files/ENCFF376XVE/@@download/ENCFF376XVE.bigWig
TF ChIP-seq	ENCSR360ECJ	ENCFF822GGJ	bigWig	bigWig	signal p-value	GRCh38	ZNF232	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	2e809a6b08b350ae90ff4b2ffbbe65cd	ENCFF822GGJ.bigWig	https://www.encodeproject.org/files/ENCFF822GGJ/@@download/ENCFF822GGJ.bigWig
TF ChIP-seq	ENCSR672OHP	ENCFF617VKX	bigWig	bigWig	signal p-value	GRCh38	LCOR	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	f2532f25df994ef378563fdad7e110d0	ENCFF617VKX.bigWig	https://www.encodeproject.org/files/ENCFF617VKX/@@download/ENCFF617VKX.bigWig
TF ChIP-seq	ENCSR013UDY	ENCFF342RGK	bigWig	bigWig	signal p-value	GRCh38	TOE1	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	5a82c9f1f5f4c5ec644f0d3711831e45	ENCFF342RGK.bigWig	https://www.encodeproject.org/files/ENCFF342RGK/@@download/ENCFF342RGK.bigWig
TF ChIP-seq	ENCSR201DCF	ENCFF500SKP	bigWig	bigWig	signal p-value	GRCh38	ZFP91	1, 2	ENCODE4 v1.8.0 GRCh38	ENCODE4	43587465534d1e788eac32baabd40ef3	ENCFF500SKP.bigWig	https://www.encodeproject.org/files/ENCFF500SKP/@@download/ENCFF500SKP.bigWig
TF ChIP-seq	ENCSR000AQF	ENCFF746QOK	bigWig	bigWig	signal p-value	GRCh38	HDAC1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	0c0e32a920621d15342ebc8d1ed52854	ENCFF746QOK.bigWig	https://www.encodeproject.org/files/ENCFF746QOK/@@download/ENCFF746QOK.bigWig
TF ChIP-seq	ENCSR000DNZ	ENCFF885JPB	bigWig	bigWig	signal p-value	GRCh38	ATF1	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	ff0630e1f48e2717c520eb77030dd10b	ENCFF885JPB.bigWig	https://www.encodeproject.org/files/ENCFF885JPB/@@download/ENCFF885JPB.bigWig
TF ChIP-seq	ENCSR000FCD	ENCFF529CSD	bigWig	bigWig	signal p-value	GRCh38	SMAD5	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	afe726dc1194c731f28532cee9e023af	ENCFF529CSD.bigWig	https://www.encodeproject.org/files/ENCFF529CSD/@@download/ENCFF529CSD.bigWig
TF ChIP-seq	ENCSR000DJY	ENCFF818UVU	bigWig	bigWig	signal p-value	GRCh38	JUNB	1, 2	ENCODE4 v1.6.1 GRCh38	ENCODE4	836c2c98bc6bba5451ad5bac1d895728	ENCFF818UVU.bigWig	https://www.encodeproject.org/files/ENCFF818UVU/@@download/ENCFF818UVU.bigWig
