Chrom	ChromStart	ChromEnd	Region	Group
chr19	52138846	52140391	chr19:52138846-52140391	Proximal:Active
chr19	52171105	52171982	chr19:52171105-52171982	Distal:Repressive
chr19	52189337	52190906	chr19:52189337-52190906	Proximal:Active
chr19	52269088	52270186	chr19:52269088-52270186	Proximal:Active
chr19	52369686	52370196	chr19:52369686-52370196	Distal:Active
chr19	52397736	52398258	chr19:52397736-52398258	Proximal:Active
chr19	52428978	52429359	chr19:52428978-52429359	Distal:Active
chr19	52569736	52570909	chr19:52569736-52570909	Proximal:Active
chr19	52600690	52602009	chr19:52600690-52602009	Distal:Active
chr19	52637723	52638964	chr19:52637723-52638964	Distal:Active
chr19	52725047	52726287	chr19:52725047-52726287	Distal:Active
chr19	52734569	52735554	chr19:52734569-52735554	Proximal:Active
chr19	52786089	52787250	chr19:52786089-52787250	Proximal:Active
chr19	52922698	52924507	chr19:52922698-52924507	Proximal:Active
chr19	52936004	52937119	chr19:52936004-52937119	Distal:Active
chr19	53006969	53008165	chr19:53006969-53008165	Distal:Active
chr19	53037297	53038188	chr19:53037297-53038188	Distal:Active
chr19	53102676	53103987	chr19:53102676-53103987	Proximal:Active
chr19	53192756	53193715	chr19:53192756-53193715	Proximal:Active
chr19	53333259	53334367	chr19:53333259-53334367	Proximal:Active
chr19	53365369	53366112	chr19:53365369-53366112	Proximal:Active
chr19	53768525	53769688	chr19:53768525-53769688	Distal:Active
chr19	53787678	53788153	chr19:53787678-53788153	Distal:Active
chr19	53823693	53824561	chr19:53823693-53824561	Distal:Active
chr19	53879051	53879859	chr19:53879051-53879859	Distal:Active
chr19	53977386	53978714	chr19:53977386-53978714	Distal:Active
chr19	54019979	54020744	chr19:54019979-54020744	Distal:Active
chr19	54102118	54103296	chr19:54102118-54103296	Proximal:Active
chr19	54114935	54116257	chr19:54114935-54116257	Proximal:Active
chr19	54189247	54191589	chr19:54189247-54191589	Proximal:Active
chr19	54448243	54449877	chr19:54448243-54449877	Proximal:Active
chr19	54517441	54517796	chr19:54517441-54517796	Distal:Repressive
chr19	54518707	54519329	chr19:54518707-54519329	Distal:Active
chr19	54526408	54527308	chr19:54526408-54527308	Distal:Active
chr19	54561792	54562172	chr19:54561792-54562172	Distal:Active
chr19	54654582	54655364	chr19:54654582-54655364	Distal:Active
chr19	54695863	54697479	chr19:54695863-54697479	Distal:Active
chr19	55005828	55006553	chr19:55005828-55006553	Distal:Active
chr19	55018178	55019244	chr19:55018178-55019244	Distal:Active
chr19	55041409	55042528	chr19:55041409-55042528	Distal:Active
chr19	55079932	55081884	chr19:55079932-55081884	Proximal:Active
chr19	55173526	55175423	chr19:55173526-55175423	Distal:Active
chr19	55216124	55217495	chr19:55216124-55217495	Distal:Active
chr19	55269953	55270775	chr19:55269953-55270775	Distal:Active
chr19	55279870	55281053	chr19:55279870-55281053	Proximal:Active
chr19	55338813	55340326	chr19:55338813-55340326	Proximal:Active
chr19	55383843	55386143	chr19:55383843-55386143	Proximal:Active
chr19	55407318	55408595	chr19:55407318-55408595	Proximal:Active
chr19	55451874	55453608	chr19:55451874-55453608	Distal:Active
chr19	55475922	55477501	chr19:55475922-55477501	Proximal:Active
chr19	55580125	55582131	chr19:55580125-55582131	Proximal:Active
chr19	55598962	55600700	chr19:55598962-55600700	Proximal:Active
chr19	55604755	55606666	chr19:55604755-55606666	Proximal:Active
chr19	55623888	55625043	chr19:55623888-55625043	Proximal:Active
chr19	55634532	55635257	chr19:55634532-55635257	Distal:Active
chr19	55640012	55641462	chr19:55640012-55641462	Proximal:Active
chr19	55653539	55655703	chr19:55653539-55655703	Proximal:Active
chr19	55674710	55675651	chr19:55674710-55675651	Proximal:Active
chr19	55809142	55809875	chr19:55809142-55809875	Distal:Active
chr19	56120135	56122026	chr19:56120135-56122026	Proximal:Active
chr19	56140404	56141491	chr19:56140404-56141491	Proximal:Active
chr19	56248660	56249533	chr19:56248660-56249533	Distal:Active
chr19	56314185	56315625	chr19:56314185-56315625	Distal:Active
chr19	56393158	56393896	chr19:56393158-56393896	Proximal:Active
chr19	56567111	56567848	chr19:56567111-56567848	Distal:Active
chr19	56595213	56595498	chr19:56595213-56595498	Distal:Active
chr19	57191222	57192133	chr19:57191222-57192133	Proximal:Active
chr19	57230569	57231366	chr19:57230569-57231366	Proximal:Active
chr19	57240223	57241312	chr19:57240223-57241312	Proximal:Active
chr19	57279661	57281016	chr19:57279661-57281016	Proximal:Active
chr19	57319960	57321105	chr19:57319960-57321105	Proximal:Active
chr19	57350959	57352030	chr19:57350959-57352030	Proximal:Active
chr19	57389418	57390502	chr19:57389418-57390502	Proximal:Active
chr19	57410769	57411787	chr19:57410769-57411787	Proximal:Active
chr19	57434760	57435920	chr19:57434760-57435920	Proximal:Active
chr19	57477110	57477915	chr19:57477110-57477915	Proximal:Active
chr19	57527182	57527803	chr19:57527182-57527803	Distal:Active
chr19	57558761	57560299	chr19:57558761-57560299	Proximal:Active
chr19	57578372	57579354	chr19:57578372-57579354	Distal:Active
chr19	57599552	57600559	chr19:57599552-57600559	Proximal:Active
chr19	57613782	57614727	chr19:57613782-57614727	Proximal:Active
chr19	57632802	57633731	chr19:57632802-57633731	Proximal:Active
chr19	57681440	57682587	chr19:57681440-57682587	Proximal:Active
chr19	57708740	57709303	chr19:57708740-57709303	Distal:Active
chr19	57727152	57728061	chr19:57727152-57728061	Proximal:Active
chr19	57746451	57747716	chr19:57746451-57747716	Proximal:Active
chr19	57814042	57815409	chr19:57814042-57815409	Proximal:Active
chr19	57849301	57851010	chr19:57849301-57851010	Proximal:Active
chr19	57947176	57947960	chr19:57947176-57947960	Distal:Active
chr19	58002387	58003142	chr19:58002387-58003142	Distal:Active
chr19	58009376	58010390	chr19:58009376-58010390	Distal:Active
chr19	58021726	58022160	chr19:58021726-58022160	Distal:Active
chr19	58044489	58045240	chr19:58044489-58045240	Distal:Active
chr19	58154731	58155458	chr19:58154731-58155458	Distal:Active
chr19	58157317	58157743	chr19:58157317-58157743	Distal:Active
chr19	58182063	58184068	chr19:58182063-58184068	Proximal:Active
chr19	58217602	58218329	chr19:58217602-58218329	Distal:Repressive
chr19	58227950	58229670	chr19:58227950-58229670	Proximal:Active
chr19	58278316	58279747	chr19:58278316-58279747	Proximal:Active
chr19	58304184	58305981	chr19:58304184-58305981	Proximal:Active
chr19	58326666	58327718	chr19:58326666-58327718	Proximal:Active
chr19	58347279	58348295	chr19:58347279-58348295	Distal:Active
chr19	58361992	58363292	chr19:58361992-58363292	Proximal:Active
chr19	58380253	58381658	chr19:58380253-58381658	Distal:Active
chr19	58386035	58387631	chr19:58386035-58387631	Proximal:Active
chr19	58400866	58402116	chr19:58400866-58402116	Distal:Active
chr19	58407018	58409514	chr19:58407018-58409514	Proximal:Active
chr19	58439642	58440193	chr19:58439642-58440193	Distal:Active
chr19	58451130	58452254	chr19:58451130-58452254	Proximal:Active
chr19	58466573	58467659	chr19:58466573-58467659	Proximal:Active
chr19	58475376	58476750	chr19:58475376-58476750	Proximal:Active
chr19	58498083	58499842	chr19:58498083-58499842	Distal:Active
chr19	58513501	58514358	chr19:58513501-58514358	Proximal:Active
chr19	58519039	58520365	chr19:58519039-58520365	Proximal:Active
chr19	58543604	58545105	chr19:58543604-58545105	Proximal:Active
chr19	58554692	58555518	chr19:58554692-58555518	Proximal:Active
chr19	58575233	58576144	chr19:58575233-58576144	Proximal:Active
chr2	69517	69750	chr2:69517-69750	Distal:Active
chr2	317438	318226	chr2:317438-318226	Distal:Active
chr2	464642	465330	chr2:464642-465330	Distal:Active
chr2	481436	481799	chr2:481436-481799	Distal:Active
chr2	582653	583340	chr2:582653-583340	Distal:Active
chr2	636170	637617	chr2:636170-637617	Distal:Active
chr2	676164	677843	chr2:676164-677843	Proximal:Active
chr2	1388086	1388821	chr2:1388086-1388821	Distal:Active
chr2	1546225	1547367	chr2:1546225-1547367	Distal:Active
chr2	1605042	1606248	chr2:1605042-1606248	Distal:Active
chr2	2057146	2057357	chr2:2057146-2057357	Distal:Active
chr2	2542933	2543618	chr2:2542933-2543618	Distal:Active
chr2	2708510	2709574	chr2:2708510-2709574	Distal:Active
chr2	3095056	3096294	chr2:3095056-3096294	Distal:Active
chr2	3377406	3378482	chr2:3377406-3378482	Proximal:Active
chr2	3379439	3380353	chr2:3379439-3380353	Proximal:Active
chr2	3458086	3458778	chr2:3458086-3458778	Distal:Active
chr2	3518478	3519858	chr2:3518478-3519858	Proximal:Active
chr2	3535719	3537325	chr2:3535719-3537325	Distal:Active
chr2	3574867	3576253	chr2:3574867-3576253	Proximal:Active
chr2	4673076	4673371	chr2:4673076-4673371	Distal:Active
chr2	6846913	6847871	chr2:6846913-6847871	Distal:Active
chr2	6885838	6886472	chr2:6885838-6886472	Distal:Active
chr2	6909255	6910257	chr2:6909255-6910257	Distal:Active
chr2	7015144	7015648	chr2:7015144-7015648	Distal:Repressive
chr2	7392062	7392386	chr2:7392062-7392386	Distal:Active
chr2	7574366	7574694	chr2:7574366-7574694	Distal:Active
chr2	8003415	8005193	chr2:8003415-8005193	Distal:Active
chr2	8091084	8091333	chr2:8091084-8091333	Distal:Active
chr2	8229527	8230155	chr2:8229527-8230155	Distal:Active
chr2	8301925	8302732	chr2:8301925-8302732	Distal:Active
chr2	8304895	8305305	chr2:8304895-8305305	Distal:Active
chr2	8312615	8313733	chr2:8312615-8313733	Distal:Active
chr2	8534660	8536976	chr2:8534660-8536976	Distal:Active
chr2	8544569	8545661	chr2:8544569-8545661	Distal:Active
chr2	8572820	8573798	chr2:8572820-8573798	Distal:Active
chr2	8583402	8584446	chr2:8583402-8584446	Distal:Active
chr2	8597652	8598714	chr2:8597652-8598714	Distal:Active
chr2	8615578	8616398	chr2:8615578-8616398	Distal:Active
chr2	8678746	8679446	chr2:8678746-8679446	Distal:Active
chr2	8681405	8682467	chr2:8681405-8682467	Proximal:Active
chr2	8836815	8838156	chr2:8836815-8838156	Proximal:Active
chr2	8893884	8895388	chr2:8893884-8895388	Distal:Active
chr2	8927504	8928450	chr2:8927504-8928450	Distal:Active
chr2	8985563	8987096	chr2:8985563-8987096	Distal:Active
chr2	9033050	9034004	chr2:9033050-9034004	Distal:Active
chr2	9071027	9071425	chr2:9071027-9071425	Distal:Active
chr2	9095773	9096736	chr2:9095773-9096736	Distal:Active
chr2	9234202	9235406	chr2:9234202-9235406	Distal:Active
chr2	9364959	9366032	chr2:9364959-9366032	Distal:Active
chr2	9422444	9424171	chr2:9422444-9424171	Proximal:Active
chr2	9516524	9517601	chr2:9516524-9517601	Distal:Active
chr2	9630126	9631494	chr2:9630126-9631494	Proximal:Active
chr2	9695118	9696122	chr2:9695118-9696122	Distal:Active
chr2	9703410	9704323	chr2:9703410-9704323	Distal:Active
chr2	9738397	9739801	chr2:9738397-9739801	Distal:Active
chr2	9801796	9802292	chr2:9801796-9802292	Distal:Active
chr2	9842975	9844407	chr2:9842975-9844407	Proximal:Active
chr2	9966625	9967631	chr2:9966625-9967631	Distal:Active
chr2	10016405	10017268	chr2:10016405-10017268	Distal:Repressive
chr2	10028709	10029804	chr2:10028709-10029804	Distal:Active
chr2	10057132	10058551	chr2:10057132-10058551	Distal:Active
chr2	10120024	10120879	chr2:10120024-10120879	Proximal:Active
chr2	10121887	10123201	chr2:10121887-10123201	Proximal:Active
chr2	10147167	10147603	chr2:10147167-10147603	Distal:Repressive
chr2	10253683	10255384	chr2:10253683-10255384	Distal:Active
chr2	10278342	10279114	chr2:10278342-10279114	Distal:Active
chr2	10282971	10283795	chr2:10282971-10283795	Distal:Active
chr2	10307601	10308003	chr2:10307601-10308003	Distal:Active
chr2	10385945	10386412	chr2:10385945-10386412	Distal:Active
chr2	10408053	10409576	chr2:10408053-10409576	Distal:Active
chr2	10412374	10412682	chr2:10412374-10412682	Distal:Active
chr2	10447586	10449309	chr2:10447586-10449309	Proximal:Repressive
chr2	10689374	10690909	chr2:10689374-10690909	Proximal:Active
chr2	10812035	10813374	chr2:10812035-10813374	Proximal:Active
chr2	10879943	10880792	chr2:10879943-10880792	Distal:Active
chr2	11071204	11071567	chr2:11071204-11071567	Distal:Active
chr2	11132365	11133303	chr2:11132365-11133303	Distal:Active
chr2	11187223	11187503	chr2:11187223-11187503	Distal:Active
chr2	11279336	11279838	chr2:11279336-11279838	Distal:Active
chr2	11292752	11293224	chr2:11292752-11293224	Distal:Active
chr2	11403607	11404188	chr2:11403607-11404188	Distal:Active
chr2	11577588	11578214	chr2:11577588-11578214	Distal:Active
chr2	11656669	11657274	chr2:11656669-11657274	Distal:Active
chr2	11669693	11670350	chr2:11669693-11670350	Distal:Repressive
chr2	11688264	11688912	chr2:11688264-11688912	Distal:Active
chr2	11829164	11830614	chr2:11829164-11830614	Distal:Active
chr2	11858735	11859360	chr2:11858735-11859360	Distal:Active
chr2	11863363	11864265	chr2:11863363-11864265	Distal:Active
chr2	11931877	11932679	chr2:11931877-11932679	Distal:Active
chr2	11940311	11942020	chr2:11940311-11942020	Distal:Active
chr2	11967842	11968661	chr2:11967842-11968661	Distal:Active
chr2	12083893	12084536	chr2:12083893-12084536	Distal:Active
chr2	12106088	12106917	chr2:12106088-12106917	Distal:Active
chr2	12176840	12179020	chr2:12176840-12179020	Distal:Active
chr2	12276935	12279395	chr2:12276935-12279395	Distal:Active
chr2	12287242	12288712	chr2:12287242-12288712	Distal:Active
chr2	12315167	12315666	chr2:12315167-12315666	Distal:Active
chr2	12325813	12326227	chr2:12325813-12326227	Distal:Active
chr2	12451559	12452076	chr2:12451559-12452076	Distal:Active
chr2	12705168	12706088	chr2:12705168-12706088	Distal:Active
chr2	12852010	12853323	chr2:12852010-12853323	Distal:Active
chr2	12884689	12885177	chr2:12884689-12885177	Distal:Active
chr2	12964962	12966112	chr2:12964962-12966112	Distal:Active
chr2	15122822	15123433	chr2:15122822-15123433	Distal:Active
chr2	15316342	15316973	chr2:15316342-15316973	Distal:Active
chr2	15439520	15440388	chr2:15439520-15440388	Distal:Active
chr2	15554420	15554851	chr2:15554420-15554851	Distal:Active
chr2	15560381	15562103	chr2:15560381-15562103	Proximal:Active
chr2	15590981	15592438	chr2:15590981-15592438	Proximal:Active
chr2	15763972	15764630	chr2:15763972-15764630	Distal:Active
chr2	15800857	15801455	chr2:15800857-15801455	Distal:Active
chr2	16413146	16413985	chr2:16413146-16413985	Distal:Active
chr2	16633742	16634336	chr2:16633742-16634336	Distal:Active
chr2	16650370	16651121	chr2:16650370-16651121	Distal:Active
chr2	16767758	16768072	chr2:16767758-16768072	Distal:Active
chr2	17122648	17123564	chr2:17122648-17123564	Distal:Active
chr2	17193375	17194556	chr2:17193375-17194556	Distal:Active
chr2	17230537	17230945	chr2:17230537-17230945	Distal:Repressive
chr2	17441112	17442010	chr2:17441112-17442010	Distal:Active
chr2	17540076	17540917	chr2:17540076-17540917	Distal:Active
chr2	17642597	17643649	chr2:17642597-17643649	Distal:Active
chr2	17753009	17754820	chr2:17753009-17754820	Proximal:Active
chr2	17892578	17893695	chr2:17892578-17893695	Distal:Active
chr2	17908813	17909470	chr2:17908813-17909470	Distal:Active
chr2	18559754	18560999	chr2:18559754-18560999	Proximal:Active
chr2	19305777	19306503	chr2:19305777-19306503	Distal:Active
chr2	19347518	19348707	chr2:19347518-19348707	Distal:Active
chr2	19747645	19748437	chr2:19747645-19748437	Distal:Active
chr2	19764849	19765371	chr2:19764849-19765371	Distal:Active
chr2	19786039	19787104	chr2:19786039-19787104	Distal:Active
chr2	19901257	19902585	chr2:19901257-19902585	Proximal:Active
chr2	20079852	20081323	chr2:20079852-20081323	Distal:Active
chr2	20145283	20146220	chr2:20145283-20146220	Distal:Active
chr2	20212375	20212864	chr2:20212375-20212864	Distal:Active
chr2	20350185	20351621	chr2:20350185-20351621	Proximal:Active
chr2	20392019	20392438	chr2:20392019-20392438	Distal:Active
chr2	20415287	20416053	chr2:20415287-20416053	Distal:Active
chr2	20424502	20425129	chr2:20424502-20425129	Distal:Active
chr2	20430786	20431379	chr2:20430786-20431379	Distal:Active
chr2	20446511	20447417	chr2:20446511-20447417	Proximal:Active
chr2	20561430	20562300	chr2:20561430-20562300	Distal:Active
chr2	20578844	20579877	chr2:20578844-20579877	Distal:Active
chr2	20593302	20593969	chr2:20593302-20593969	Distal:Active
chr2	20635713	20636411	chr2:20635713-20636411	Distal:Active
chr2	20822048	20823375	chr2:20822048-20823375	Proximal:Active
chr2	21123669	21124302	chr2:21123669-21124302	Distal:Active
chr2	23351297	23352142	chr2:23351297-23352142	Distal:Active
chr2	23375520	23376028	chr2:23375520-23376028	Distal:Active
chr2	23419235	23420535	chr2:23419235-23420535	Distal:Active
chr2	23489860	23490245	chr2:23489860-23490245	Distal:Active
chr2	23658267	23658977	chr2:23658267-23658977	Distal:Active
chr2	23745631	23746643	chr2:23745631-23746643	Distal:Repressive
chr2	24046986	24048014	chr2:24046986-24048014	Proximal:Active
chr2	24083696	24085292	chr2:24083696-24085292	Proximal:Active
chr2	24253421	24253654	chr2:24253421-24253654	Distal:Active
chr2	24482474	24483248	chr2:24482474-24483248	Distal:Active
chr2	24790740	24791530	chr2:24790740-24791530	Proximal:Active
chr2	24792574	24793973	chr2:24792574-24793973	Proximal:Active
chr2	24805616	24806749	chr2:24805616-24806749	Distal:Active
chr2	24816821	24817225	chr2:24816821-24817225	Distal:Active
chr2	24819550	24820898	chr2:24819550-24820898	Distal:Active
chr2	24853998	24854467	chr2:24853998-24854467	Distal:Active
chr2	24971215	24972676	chr2:24971215-24972676	Proximal:Active
